x,y,z,vx,vy,vz
14728221.3323,39510237.0121,21142.8999405,-2880.66335848,1074.52753058,-2.44054865642
14713817.037,39515607.0238,21130.6957924,-2881.05469951,1073.47712589,-2.4411105534
14699410.786,39520971.7832,21118.4888355,-2881.44565751,1072.42657875,-2.44167212578
14685002.5811,39526331.2894,21106.2790717,-2881.83623241,1071.37588932,-2.44223337349
14670592.4243,39531685.5418,21094.0665023,-2882.22642417,1070.32505772,-2.44279429645
14656180.3175,39537034.5397,21081.8511292,-2882.61623274,1069.2740841,-2.44335489458
14641766.2626,39542378.2824,21069.6329539,-2883.00565806,1068.2229686,-2.44391516781
14627350.2615,39547716.7692,21057.4119781,-2883.39470008,1067.17171136,-2.44447511607
14612932.3162,39553049.9993,21045.1882033,-2883.78335876,1066.12031252,-2.44503473928
14598512.4286,39558377.9721,21032.9616312,-2884.17163403,1065.06877222,-2.44559403737
14584090.6005,39563700.6868,21020.7322635,-2884.55952586,1064.0170906,-2.44615301026
14569666.834,39569018.1427,21008.5001017,-2884.94703418,1062.96526779,-2.44671165788
14555241.1308,39574330.3392,20996.2651475,-2885.33415894,1061.91330394,-2.44726998016
14540813.493,39579637.2755,20984.0274024,-2885.7209001,1060.86119919,-2.44782797701
14526383.9225,39584938.951,20971.7868682,-2886.10725761,1059.80895368,-2.44838564838
14511952.4211,39590235.3648,20959.5435465,-2886.4932314,1058.75656754,-2.44894299418
14497518.9908,39595526.5164,20947.2974388,-2886.87882144,1057.70404093,-2.44950001434
14483083.6335,39600812.405,20935.0485469,-2887.26402766,1056.65137397,-2.45005670878
14468646.3512,39606093.0299,20922.7968723,-2887.64885003,1055.5985668,-2.45061307743
14454207.1457,39611368.3905,20910.5424167,-2888.03328848,1054.54561958,-2.45116912023
14439766.0189,39616638.4859,20898.2851816,-2888.41734297,1053.49253243,-2.45172483708
14425322.9729,39621903.3155,20886.0251688,-2888.80101345,1052.4393055,-2.45228022793
14410878.0094,39627162.8787,20873.7623799,-2889.18429986,1051.38593893,-2.4528352927
14396431.1305,39632417.1747,20861.4968164,-2889.56720216,1050.33243286,-2.4533900313
14381982.338,39637666.2028,20849.2284801,-2889.94972029,1049.27878742,-2.45394444368
14367531.6339,39642909.9623,20836.9573725,-2890.3318542,1048.22500276,-2.45449852975
14353079.0201,39648148.4526,20824.6834954,-2890.71360384,1047.17107902,-2.45505228945
14338624.4985,39653381.6729,20812.4068502,-2891.09496917,1046.11701634,-2.4556057227
14324168.0711,39658609.6225,20800.1274387,-2891.47595013,1045.06281485,-2.45615882942
14309709.7397,39663832.3008,20787.8452624,-2891.85654667,1044.0084747,-2.45671160954
14295249.5063,39669049.7071,20775.5603231,-2892.23675874,1042.95399604,-2.45726406299
14280787.3727,39674261.8405,20763.2726224,-2892.61658629,1041.89937899,-2.4578161897
14266323.341,39679468.7006,20750.9821618,-2892.99602927,1040.8446237,-2.45836798959
14251857.4131,39684670.2866,20738.688943,-2893.37508763,1039.78973031,-2.45891946259
14237389.5908,39689866.5977,20726.3929677,-2893.75376132,1038.73469896,-2.45947060863
14222919.8761,39695057.6333,20714.0942375,-2894.13205029,1037.67952979,-2.46002142763
14208448.2709,39700243.3928,20701.792754,-2894.50995449,1036.62422293,-2.46057191952
14193974.7772,39705423.8753,20689.4885188,-2894.88747387,1035.56877854,-2.46112208422
14179499.3968,39710599.0803,20677.1815337,-2895.26460837,1034.51319675,-2.46167192167
14165022.1318,39715769.0071,20664.8718001,-2895.64135796,1033.45747771,-2.4622214318
14150542.9839,39720933.6549,20652.5593199,-2896.01772257,1032.40162154,-2.46277061452
14136061.9552,39726093.023,20640.2440945,-2896.39370217,1031.34562839,-2.46331946976
14121579.0475,39731247.1109,20627.9261257,-2896.76929669,1030.28949841,-2.46386799746
14107094.2629,39736395.9178,20615.6054151,-2897.1445061,1029.23323173,-2.46441619754
14092607.6031,39741539.443,20603.2819643,-2897.51933033,1028.1768285,-2.46496406992
14078119.0702,39746677.6859,20590.955775,-2897.89376935,1027.12028884,-2.46551161454
14063628.6661,39751810.6457,20578.6268487,-2898.2678231,1026.06361291,-2.46605883133
14049136.3926,39756938.3218,20566.2951872,-2898.64149152,1025.00680085,-2.4666057202
14034642.2518,39762060.7134,20553.9607921,-2899.01477459,1023.94985279,-2.46715228108
14020146.2455,39767177.8201,20541.6236649,-2899.38767223,1022.89276888,-2.46769851392
14005648.3757,39772289.6409,20529.2838075,-2899.7601844,1021.83554925,-2.46824441862
13991148.6443,39777396.1753,20516.9412213,-2900.13231106,1020.77819405,-2.46878999513
13976647.0532,39782497.4226,20504.5959081,-2900.50405216,1019.72070342,-2.46933524336
13962143.6044,39787593.3821,20492.2478694,-2900.87540764,1018.66307749,-2.46988016324
13947638.2998,39792684.0532,20479.897107,-2901.24637746,1017.60531642,-2.47042475471
13933131.1413,39797769.4351,20467.5436224,-2901.61696156,1016.54742033,-2.47096901769
13918622.1308,39802849.5272,20455.1874174,-2901.9871599,1015.48938937,-2.47151295211
13904111.2703,39807924.3287,20442.8284934,-2902.35697243,1014.43122369,-2.47205655789
13889598.5617,39812993.8392,20430.4668523,-2902.7263991,1013.37292341,-2.47259983497
13875084.007,39818058.0578,20418.1024956,-2903.09543987,1012.31448869,-2.47314278327
13860567.608,39823116.9838,20405.735425,-2903.46409467,1011.25591966,-2.47368540271
13846049.3667,39828170.6167,20393.3656422,-2903.83236347,1010.19721647,-2.47422769324
13831529.285,39833218.9558,20380.9931487,-2904.20024621,1009.13837925,-2.47476965477
13817007.3649,39838262.0003,20368.6179462,-2904.56774285,1008.07940814,-2.47531128724
13802483.6082,39843299.7496,20356.2400363,-2904.93485334,1007.02030329,-2.47585259057
13787958.017,39848332.2031,20343.8594208,-2905.30157762,1005.96106483,-2.47639356469
13773430.5931,39853359.3601,20331.4761012,-2905.66791566,1004.90169292,-2.47693420953
13758901.3385,39858381.2198,20319.0900793,-2906.03386739,1003.84218768,-2.47747452501
13744370.2551,39863397.7817,20306.7013565,-2906.39943278,1002.78254926,-2.47801451107
13729837.3448,39868409.0451,20294.3099347,-2906.76461178,1001.7227778,-2.47855416764
13715302.6096,39873415.0093,20281.9158154,-2907.12940433,1000.66287345,-2.47909349463
13700766.0514,39878415.6736,20269.5190003,-2907.49381039,999.602836331,-2.47963249199
13686227.6721,39883411.0374,20257.119491,-2907.85782991,998.542666599,-2.48017115964
13671687.4737,39888401.1,20244.7172893,-2908.22146284,997.482364391,-2.4807094975
13657145.4581,39893385.8608,20232.3123966,-2908.58470913,996.421929848,-2.48124750551
13642601.6273,39898365.3191,20219.9048147,-2908.94756874,995.361363111,-2.4817851836
13628055.9831,39903339.4742,20207.4945453,-2909.31004162,994.300664321,-2.48232253169
13613508.5275,39908308.3255,20195.08159,-2909.67212772,993.239833618,-2.48285954971
13598959.2625,39913271.8724,20182.6659504,-2910.03382698,992.178871145,-2.48339623759
13584408.1899,39918230.114,20170.2476282,-2910.39513937,991.117777042,-2.48393259526
13569855.3117,39923183.0499,20157.826625,-2910.75606484,990.05655145,-2.48446862266
13555300.6299,39928130.6793,20145.4029425,-2911.11660334,988.99519451,-2.4850043197
13540744.1463,39933073.0016,20132.9765823,-2911.47675481,987.933706364,-2.48553968631
13526185.863,39938010.0162,20120.5475462,-2911.83651922,986.872087152,-2.48607472244
13511625.7818,39942941.7223,20108.1158357,-2912.19589651,985.810337016,-2.48660942799
13497063.9047,39947868.1193,20095.6814524,-2912.55488664,984.748456097,-2.48714380291
13482500.2336,39952789.2066,20083.2443982,-2912.91348956,983.686444536,-2.48767784713
13467934.7704,39957704.9836,20070.8046745,-2913.27170523,982.624302474,-2.48821156057
13453367.5171,39962615.4494,20058.3622831,-2913.62953358,981.562030052,-2.48874494315
13438798.4757,39967520.6036,20045.9172256,-2913.98697459,980.499627412,-2.48927799482
13424227.648,39972420.4455,20033.4695037,-2914.34402819,979.437094696,-2.4898107155
13409655.0361,39977314.9744,20021.019119,-2914.70069435,978.374432043,-2.49034310512
13395080.6417,39982204.1896,20008.5660732,-2915.05697301,977.311639596,-2.49087516361
13380504.467,39987088.0906,19996.1103679,-2915.41286414,976.248717496,-2.49140689089
13365926.5138,39991966.6766,19983.6520049,-2915.76836767,975.185665884,-2.49193828691
13351346.784,39996839.947,19971.1909856,-2916.12348357,974.122484902,-2.49246935158
13336765.2796,40001707.9012,19958.7273119,-2916.47821178,973.05917469,-2.49300008483
13322182.0025,40006570.5385,19946.2609853,-2916.83255227,971.995735391,-2.49353048661
13307596.9547,40011427.8583,19933.7920076,-2917.18650498,970.932167145,-2.49406055683
13293010.1381,40016279.86,19921.3203803,-2917.54006986,969.868470094,-2.49459029542
13278421.5546,40021126.5428,19908.8461052,-2917.89324688,968.80464438,-2.49511970232
13263831.2063,40025967.9062,19896.3691838,-2918.24603598,967.740690144,-2.49564877746
13249239.0949,40030803.9495,19883.889618,-2918.59843711,966.676607527,-2.49617752076
13234645.2225,40035634.6721,19871.4074092,-2918.95045023,965.612396671,-2.49670593216
13220049.5911,40040460.0733,19858.9225592,-2919.3020753,964.548057717,-2.49723401158
13205452.2024,40045280.1524,19846.4350696,-2919.65331227,963.483590808,-2.49776175896
13190853.0586,40050094.909,19833.9449422,-2920.00416108,962.418996083,-2.49828917422
13176252.1615,40054904.3422,19821.4521784,-2920.3546217,961.354273686,-2.4988162573
13161649.513,40059708.4515,19808.9567801,-2920.70469407,960.289423757,-2.49934300812
13147045.1152,40064507.2362,19796.4587489,-2921.05437816,959.224446438,-2.49986942662
13132438.9699,40069300.6957,19783.9580864,-2921.40367391,958.159341871,-2.50039551272
13117831.0791,40074088.8294,19771.4547943,-2921.75258127,957.094110197,-2.50092126636
13103221.4447,40078871.6366,19758.9488743,-2922.10110021,956.028751558,-2.50144668746
13088610.0687,40083649.1167,19746.440328,-2922.44923068,954.963266096,-2.50197177596
13073996.9531,40088421.2691,19733.9291571,-2922.79697263,953.897653951,-2.50249653179
13059382.0997,40093188.0931,19721.4153633,-2923.14432601,952.831915267,-2.50302095488
13044765.5104,40097949.588,19708.8989481,-2923.49129077,951.766050184,-2.50354504515
13030147.1874,40102705.7533,19696.3799134,-2923.83786688,950.700058845,-2.50406880254
13015527.1324,40107456.5884,19683.8582607,-2924.18405429,949.633941391,-2.50459222698
13000905.3475,40112202.0925,19671.3339916,-2924.52985294,948.567697963,-2.5051153184
12986281.8345,40116942.2652,19658.807108,-2924.8752628,947.501328704,-2.50563807673
12971656.5955,40121677.1056,19646.2776114,-2925.22028382,946.434833756,-2.5061605019
12957029.6324,40126406.6133,19633.7455036,-2925.56491596,945.368213259,-2.50668259384
12942400.947,40131130.7875,19621.2107861,-2925.90915916,944.301467357,-2.50720435248
12927770.5414,40135849.6278,19608.6734606,-2926.25301338,943.23459619,-2.50772577776
12913138.4175,40140563.1333,19596.1335288,-2926.59647857,942.167599901,-2.5082468696
12898504.5773,40145271.3035,19583.5909924,-2926.9395547,941.100478631,-2.50876762793
12883869.0226,40149974.1379,19571.0458531,-2927.28224172,940.033232523,-2.50928805269
12869231.7555,40154671.6357,19558.4981125,-2927.62453957,938.965861718,-2.50980814381
12854592.7779,40159363.7963,19545.9477722,-2927.96644822,937.898366358,-2.51032790121
12839952.0917,40164050.6191,19533.394834,-2928.30796762,936.830746586,-2.51084732483
12825309.6988,40168732.1035,19520.8392995,-2928.64909772,935.763002542,-2.5113664146
12810665.6013,40173408.2489,19508.2811704,-2928.98983848,934.695134369,-2.51188517046
12796019.8011,40178079.0547,19495.7204484,-2929.33018986,933.627142209,-2.51240359232
12781372.3001,40182744.5202,19483.1571351,-2929.6701518,932.559026205,-2.51292168013
12766723.1002,40187404.6447,19470.5912321,-2930.00972427,931.490786497,-2.51343943381
12752072.2035,40192059.4278,19458.0227413,-2930.34890722,930.422423228,-2.5139568533
12737419.6118,40196708.8688,19445.4516642,-2930.6877006,929.353936541,-2.51447393853
12722765.3271,40201352.967,19432.8780025,-2931.02610437,928.285326576,-2.51499068943
12708109.3514,40205991.7218,19420.3017578,-2931.36411849,927.216593477,-2.51550710592
12693451.6866,40210625.1327,19407.722932,-2931.7017429,926.147737384,-2.51602318795
12678792.3346,40215253.199,19395.1415265,-2932.03897757,925.078758442,-2.51653893544
12664131.2975,40219875.9201,19382.5575432,-2932.37582245,924.00965679,-2.51705434833
12649468.5771,40224493.2954,19369.9709836,-2932.7122775,922.940432573,-2.51756942654
12634804.1754,40229105.3242,19357.3818495,-2933.04834267,921.871085931,-2.51808417002
12620138.0943,40233712.006,19344.7901424,-2933.38401791,920.801617007,-2.51859857868
12605470.3358,40238313.3402,19332.1958642,-2933.71930319,919.732025944,-2.51911265246
12590800.9019,40242909.3261,19319.5990165,-2934.05419846,918.662312882,-2.5196263913
12576129.7945,40247499.9631,19306.9996009,-2934.38870367,917.592477966,-2.52013979512
12561457.0155,40252085.2506,19294.3976191,-2934.72281878,916.522521336,-2.52065286387
12546782.567,40256665.1881,19281.7930728,-2935.05654374,915.452443135,-2.52116559746
12532106.4507,40261239.7749,19269.1859637,-2935.38987851,914.382243506,-2.52167799583
12517428.6688,40265809.0103,19256.5762934,-2935.72282306,913.31192259,-2.52219005892
12502749.2232,40270372.8939,19243.9640636,-2936.05537732,912.24148053,-2.52270178665
12488068.1157,40274931.4249,19231.3492761,-2936.38754127,911.170917468,-2.52321317896
12473385.3484,40279484.6029,19218.7319324,-2936.71931484,910.100233547,-2.52372423578
12458700.9232,40284032.4271,19206.1120343,-2937.05069801,909.029428909,-2.52423495704
12444014.8421,40288574.897,19193.4895834,-2937.38169073,907.958503696,-2.52474534268
12429327.1069,40293112.0119,19180.8645814,-2937.71229295,906.887458051,-2.52525539262
12414637.7198,40297643.7713,19168.23703,-2938.04250463,905.816292116,-2.52576510681
12399946.6826,40302170.1746,19155.6069309,-2938.37232572,904.745006033,-2.52627448516
12385253.9972,40306691.2212,19142.9742857,-2938.70175619,903.673599945,-2.52678352762
12370559.6656,40311206.9104,19130.3390962,-2939.03079599,902.602073995,-2.52729223412
12355863.6899,40315717.2417,19117.701364,-2939.35944507,901.530428324,-2.52780060458
12341166.0718,40320222.2145,19105.0610907,-2939.68770339,900.458663076,-2.52830863895
12326466.8135,40324721.8282,19092.4182781,-2940.01557091,899.386778393,-2.52881633715
12311765.9168,40329216.0821,19079.7729279,-2940.34304759,898.314774416,-2.52932369912
12297063.3837,40333704.9757,19067.1250417,-2940.67013338,897.24265129,-2.52983072479
12282359.2161,40338188.5084,19054.4746212,-2940.99682823,896.170409156,-2.53033741409
12267653.416,40342666.6796,19041.8216681,-2941.32313211,895.098048156,-2.53084376696
12252945.9854,40347139.4887,19029.1661841,-2941.64904497,894.025568435,-2.53134978333
12238236.9262,40351606.9351,19016.5081708,-2941.97456677,892.952970133,-2.53185546312
12223526.2404,40356069.0182,19003.84763,-2942.29969747,891.880253394,-2.53236080628
12208813.9299,40360525.7374,18991.1845633,-2942.62443702,890.80741836,-2.53286581274
12194099.9967,40364977.0922,18978.5189725,-2942.94878537,889.734465174,-2.53337048243
12179384.4427,40369423.0819,18965.8508591,-2943.2727425,888.661393979,-2.53387481528
12164667.2699,40373863.7059,18953.1802249,-2943.59630834,887.588204917,-2.53437881123
12149948.4803,40378298.9637,18940.5070715,-2943.91948287,886.51489813,-2.53488247021
12135228.0757,40382728.8547,18927.8314007,-2944.24226604,885.441473763,-2.53538579215
12120506.0583,40387153.3783,18915.1532142,-2944.5646578,884.367931956,-2.53588877699
12105782.4298,40391572.5338,18902.4725135,-2944.88665812,883.294272854,-2.53639142465
12091057.1923,40395986.3208,18889.7893005,-2945.20826694,882.220496598,-2.53689373508
12076330.3478,40400394.7386,18877.1035767,-2945.52948423,881.146603332,-2.53739570821
12061601.8982,40404797.7867,18864.415344,-2945.85030995,880.072593198,-2.53789734396
12046871.8454,40409195.4644,18851.7246039,-2946.17074405,878.998466339,-2.53839864228
12032140.1914,40413587.7711,18839.0313581,-2946.49078649,877.924222898,-2.5388996031
12017406.9381,40417974.7064,18826.3356084,-2946.81043723,876.849863018,-2.53940022634
12002672.0877,40422356.2696,18813.6373564,-2947.12969622,875.775386841,-2.53990051195
11987935.6418,40426732.4601,18800.9366038,-2947.44856343,874.700794511,-2.54040045986
11973197.6027,40431103.2773,18788.2333524,-2947.7670388,873.62608617,-2.54090007
11958457.9721,40435468.7207,18775.5276037,-2948.08512231,872.551261961,-2.5413993423
11943716.7521,40439828.7897,18762.8193595,-2948.4028139,871.476322027,-2.5418982767
11928973.9446,40444183.4838,18750.1086215,-2948.72011354,870.401266511,-2.54239687314
11914229.5516,40448532.8022,18737.3953913,-2949.03702118,869.326095555,-2.54289513154
11899483.5751,40452876.7445,18724.6796707,-2949.35353678,868.250809304,-2.54339305184
11884736.0169,40457215.3101,18711.9614614,-2949.66966031,867.175407899,-2.54389063398
11869986.8791,40461548.4984,18699.240765,-2949.9853917,866.099891484,-2.54438787788
11855236.1636,40465876.3088,18686.5175832,-2950.30073094,865.024260201,-2.54488478349
11840483.8725,40470198.7408,18673.7919177,-2950.61567796,863.948514195,-2.54538135074
11825730.0075,40474515.7938,18661.0637702,-2950.93023274,862.872653607,-2.54587757955
11810974.5708,40478827.4672,18648.3331425,-2951.24439523,861.79667858,-2.54637346987
11796217.5642,40483133.7604,18635.6000361,-2951.55816539,860.720589259,-2.54686902163
11781458.9898,40487434.6729,18622.8644528,-2951.87154317,859.644385785,-2.54736423476
11766698.8494,40491730.2041,18610.1263943,-2952.18452855,858.568068302,-2.54785910921
11751937.1451,40496020.3534,18597.3858623,-2952.49712146,857.491636953,-2.54835364489
11737173.8789,40500305.1202,18584.6428584,-2952.80932188,856.415091881,-2.54884784175
11722409.0526,40504584.5041,18571.8973844,-2953.12112976,855.33843323,-2.54934169972
11707642.6682,40508858.5044,18559.149442,-2953.43254506,854.261661142,-2.54983521874
11692874.7278,40513127.1205,18546.3990328,-2953.74356774,853.18477576,-2.55032839874
