Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
10548.78116489,26392.145756,0.7267313, 68.1662,257.9509,166.5468, 53.0160
10549.77657994,26392.347195,0.7267157, 68.1559,257.8392,166.5050, 58.5659
10550.77202279,26392.401251,0.7266907, 68.1458,257.7273,166.4602, 64.1522
10551.76497575,26392.330417,0.7266654, 68.1376,257.6148,166.4126, 67.9397
10552.76185680,26392.262605,0.7266440, 68.1323,257.5012,166.3638, 74.6043
10553.75750728,26392.133027,0.7266328, 68.1305,257.3866,166.3142, 80.3837
10557.73856048,26391.552834,0.7266976, 68.1489,256.9214,166.1247,102.4384
10558.73515638,26391.390173,0.7267297, 68.1556,256.8049,166.0812,108.9334
10560.72611501,26390.947988,0.7267879, 68.1647,256.5733,165.9981,120.3122
10561.72228234,26390.685566,0.7268065, 68.1656,256.4586,165.9573,126.5158
10562.71830999,26390.380654,0.7268144, 68.1637,256.3447,165.9162,132.6295
10563.71362508,26390.039960,0.7268101, 68.1590,256.2314,165.8739,138.2386
10564.70958703,26389.668947,0.7267943, 68.1522,256.1184,165.8294,144.3369
10566.69917411,26388.896532,0.7267473, 68.1389,255.8911,165.7327,154.8899
10567.69492048,26388.560696,0.7267328, 68.1365,255.7756,165.6811,160.8901
10569.68617615,26388.212393,0.7267666, 68.1483,255.5392,165.5787,172.7510
10571.67781414,26388.191895,0.7268839, 68.1738,255.3000,165.4885,184.8886
10573.66904436,26388.187138,0.7270003, 68.1882,255.0656,165.4095,196.7103
10574.66474082,26388.161416,0.7270330, 68.1870,254.9509,165.3699,202.6814
10575.66041532,26388.157583,0.7270469, 68.1815,254.8373,165.3282,208.6402
10576.65601546,26388.178923,0.7270471, 68.1739,254.7240,165.2838,214.5511
10577.65161065,26388.237670,0.7270408, 68.1664,254.6103,165.2368,220.4626
10578.64734871,26388.328102,0.7270350, 68.1607,254.4958,165.1880,226.4802
10579.64388373,26388.449871,0.7270351, 68.1580,254.3803,165.1380,233.0779
10580.63896415,26388.589885,0.7270448, 68.1587,254.2638,165.0879,238.6115
10581.63502471,26388.755320,0.7270658, 68.1627,254.1464,165.0383,244.8533
10582.62833958,26388.902596,0.7270973, 68.1693,254.0284,164.9900,249.0847
10583.62378186,26389.050456,0.7271378, 68.1778,253.9101,164.9432,254.8577
10584.62310778,26389.200306,0.7271853, 68.1870,253.7918,164.8982,263.4524
10585.61622881,26389.326845,0.7272342, 68.1959,253.6739,164.8548,267.5130
10586.61046440,26389.454388,0.7272823, 68.2035,253.5566,164.8127,272.3770
10587.60570964,26389.591353,0.7273263, 68.2089,253.4402,164.7717,277.9687
10589.60016304,26389.943855,0.7273923, 68.2115,253.2100,164.6904,292.0197
10594.58047164,26390.379899,0.7274322, 68.1900,252.6410,164.4691,322.8488
10596.57182722,26387.016992,0.7274792, 68.1998,252.4055,164.3810,334.6064
10598.56377346,26361.311809,0.7273715, 68.2258,252.1598,164.3184,346.7426
10601.55104199,26427.494581,0.7280482, 68.2613,251.7835,164.2014,  4.4619
10602.54736064,26365.067274,0.7274999, 68.2517,251.6630,164.1224, 10.8164
10603.54324632,26370.345736,0.7276248, 68.2442,251.5444,164.0697, 16.8441
10604.53926794,26378.228800,0.7277219, 68.2382,251.4281,164.0290, 22.9796
10605.53519211,26382.663425,0.7277634, 68.2343,251.3126,163.9875, 29.0615
10606.53109206,26385.005384,0.7277829, 68.2334,251.1969,163.9439, 35.1415
10608.52294746,26386.910739,0.7278183, 68.2413,250.9632,163.8538, 47.3762
10609.51904310,26387.241083,0.7278450, 68.2494,250.8452,163.8093, 53.6266
10610.51826871,26387.477283,0.7278774, 68.2595,250.7267,163.7663, 62.1638
10635.42362307,26386.364685,0.7283351, 68.2960,247.8308,162.7115,222.7792
10637.41005468,26386.578339,0.7283895, 68.3044,247.5966,162.6206,231.2684
10637.41081383,26386.578729,0.7283896, 68.3045,247.5966,162.6206,231.8220
10644.38426853,26387.525334,0.7285685, 68.3092,246.7916,162.3400,276.5488
10644.88299632,26387.685634,0.7285680, 68.3044,246.7360,162.3189,280.1878
10646.37725215,26387.867615,0.7285554, 68.2891,246.5691,162.2565,289.7012
10647.37367304,26388.045552,0.7285454, 68.2789,246.4576,162.2120,296.2281
10648.37009941,26388.158069,0.7285396, 68.2708,246.3452,162.1663,302.7619
10649.36654419,26388.202581,0.7285436, 68.2663,246.2314,162.1200,309.3114
10649.36654421,26388.202581,0.7285436, 68.2663,246.2314,162.1200,309.3115
10650.36296120,26388.046042,0.7285615, 68.2663,246.1158,162.0747,315.8420
10655.34540119,26347.502731,0.7283892, 68.2886,245.5212,161.9190,348.6827
10655.34540121,26347.502644,0.7283892, 68.2886,245.5212,161.9190,348.6827
10656.34195809,26333.198888,0.7281257, 68.2855,245.3940,161.8406,355.3274
10660.32807537,26373.298177,0.7285556, 68.2366,244.9269,161.6428, 21.9815
10661.32462462,26378.363456,0.7286005, 68.2302,244.8113,161.5988, 28.6867
10663.31806168,26382.235477,0.7286347, 68.2282,244.5788,161.5104, 42.3754
10664.31467568,26382.853718,0.7286483, 68.2308,244.4618,161.4670, 49.1553
10667.30505069,26383.182188,0.7286884, 68.2407,244.1110,161.3438, 69.9204
10668.30235283,26383.095098,0.7286950, 68.2415,243.9952,161.3046, 77.2282
10669.29920406,26382.939525,0.7286949, 68.2398,243.8805,161.2654, 84.2164
10670.29629389,26382.780684,0.7286867, 68.2350,243.7668,161.2256, 91.3898
10671.29302604,26382.572393,0.7286700, 68.2273,243.6541,161.1846, 98.3152
10671.29302605,26382.572394,0.7286700, 68.2273,243.6541,161.1846, 98.3152
10672.29007649,26382.349701,0.7286455, 68.2169,243.5423,161.1414,105.4465
10673.28534553,26382.114750,0.7286166, 68.2049,243.4308,161.0958,111.3369
10673.28724592,26382.125030,0.7286160, 68.2049,243.4308,161.0958,112.7229
10673.28771438,26382.127518,0.7286159, 68.2049,243.4308,161.0958,113.0646
10682.25604694,26382.876918,0.7286483, 68.1869,242.3863,160.6823,174.2490
10683.25377588,26383.017604,0.7286478, 68.1796,242.2729,160.6450,181.9162
10684.25063955,26383.095446,0.7286329, 68.1671,242.1614,160.6052,188.9519
10684.25074683,26383.095636,0.7286329, 68.1671,242.1614,160.6052,189.0302
10701.19595889,26385.389696,0.7285855, 68.0670,240.2213,159.8350,307.1003
10705.18514802,26380.766681,0.7285832, 68.0540,239.7582,159.6507,336.3655
10709.17461976,26404.657762,0.7287579, 68.0911,239.2478,159.4931,  5.8572
10709.17644272,26385.885019,0.7285750, 68.0894,239.2467,159.4841,  7.1941
10718.14738863,26380.387384,0.7285426, 68.0492,238.1941,159.0467, 70.2790
10754.05024172,26376.710780,0.7286267, 68.1436,233.9542,157.4867,338.7713
10755.04798908,26356.808667,0.7284293, 68.1382,233.8357,157.4601,346.4922
10756.04602657,26313.255902,0.7278640, 68.1361,233.7058,157.3922,354.4515
10758.04158187,26366.177386,0.7283547, 68.1442,233.4555,157.2735, 10.0709
10766.01968021,26377.709620,0.7285517, 68.2086,232.4869,156.9608, 69.6026
10769.01384515,26377.332254,0.7284611, 68.1978,232.1442,156.8268, 93.9060
10770.01198913,26377.102201,0.7284496, 68.2006,232.0269,156.7794,102.1090
10772.00735685,26376.653135,0.7284477, 68.2159,231.7880,156.6868,117.8779
10794.95329084,26377.789663,0.7281189, 68.2604,229.1084,155.7353,299.0436
10801.94108875,26336.465684,0.7276104, 68.2763,228.2682,155.4052,357.0395
10802.94091217,26397.217606,0.7281789, 68.2868,228.1446,155.4069,  6.4541
10805.93394803,26369.448613,0.7279832, 68.2796,227.7876,155.2503, 30.0691
10806.93217288,26372.064825,0.7279745, 68.2750,227.6743,155.2141, 38.3486
10807.93085657,26373.418960,0.7279471, 68.2685,227.5624,155.1754, 46.9771
10808.92734253,26373.974541,0.7279128, 68.2609,227.4514,155.1337, 54.0174
10809.92561060,26374.327942,0.7278786, 68.2533,227.3403,155.0898, 62.3733
10810.92395429,26374.464924,0.7278485, 68.2471,227.2286,155.0441, 70.7997
10811.92221421,26374.471354,0.7278247, 68.2436,227.1156,154.9975, 79.1792
10812.92054314,26374.397278,0.7278078, 68.2437,227.0006,154.9510, 87.6206
10813.91855398,26374.277238,0.7277961, 68.2481,226.8836,154.9062, 95.8380
10815.91397985,26374.007019,0.7277695, 68.2661,226.6454,154.8261,111.8462
10816.91282961,26373.875381,0.7277410, 68.2748,226.5268,154.7915,120.6792
10817.91070040,26373.703802,0.7276967, 68.2787,226.4107,154.7586,128.8001
10819.90791144,26373.189166,0.7275739, 68.2659,226.1884,154.6870,146.1501
10821.90669141,26372.469264,0.7274633, 68.2395,225.9712,154.5978,164.7348
10822.90314312,26372.184194,0.7274291, 68.2295,225.8605,154.5484,171.9152
10823.90257786,26372.006610,0.7274074, 68.2237,225.7476,154.4981,181.2858
10824.90195542,26371.917534,0.7273951, 68.2220,225.6327,154.4486,190.6212
10826.89911772,26371.972836,0.7273815, 68.2262,225.3993,154.3546,208.1301
10827.89788268,26372.086635,0.7273731, 68.2295,225.2822,154.3106,217.0121
10828.89630045,26372.226772,0.7273607, 68.2321,225.1656,154.2682,225.6341
10830.89316321,26372.506626,0.7273195, 68.2317,224.9352,154.1867,242.8791
10831.89172115,26372.647128,0.7272909, 68.2278,224.8219,154.1463,251.5864
10832.89025385,26372.775390,0.7272586, 68.2212,224.7099,154.1052,260.2725
10833.88878481,26372.900284,0.7272243, 68.2123,224.5991,154.0630,268.9569
10844.87208160,26433.894626,0.7275749, 68.1833,223.3156,153.5815,  4.0012
10845.86673256,26364.736133,0.7268330, 68.1730,223.2002,153.5263,  9.8200
10847.86383231,26364.907575,0.7268460, 68.1438,222.9733,153.4242, 27.1298
10850.85779342,26370.923425,0.7268119, 68.1104,222.6434,153.2906, 51.9509
10851.85933336,26371.393359,0.7268045, 68.1079,222.5298,153.2437, 62.8425
10855.85227087,26371.286282,0.7267715, 68.1213,222.0651,153.0683, 96.8096
10856.85088223,26371.169388,0.7267500, 68.1242,221.9495,153.0278,105.5872
10856.85089380,26371.169488,0.7267500, 68.1242,221.9495,153.0278,105.5956
10857.84895432,26371.032519,0.7267220, 68.1252,221.8350,152.9877,113.9767
10857.84896589,26371.032607,0.7267220, 68.1252,221.8350,152.9877,113.9852
10858.84781822,26370.866403,0.7266885, 68.1238,221.7217,152.9475,122.9535
10858.84782980,26370.866478,0.7266885, 68.1238,221.7217,152.9475,122.9619
10859.84602141,26370.676873,0.7266510, 68.1199,221.6098,152.9065,131.4584
10859.84603299,26370.676937,0.7266510, 68.1199,221.6098,152.9065,131.4668
10860.84467236,26370.460392,0.7266114, 68.1138,221.4990,152.8641,140.3025
10861.84299062,26370.208751,0.7265728, 68.1058,221.3889,152.8199,148.9181
10862.84172200,26369.928274,0.7265372, 68.0969,221.2792,152.7738,157.8511
10863.84026567,26369.618370,0.7265073, 68.0881,221.1691,152.7257,166.6644
10864.84014825,26369.310927,0.7264847, 68.0808,221.0580,152.6760,176.4723
10865.83769121,26369.022323,0.7264706, 68.0763,220.9452,152.6254,184.5884
10866.83749888,26368.795909,0.7264632, 68.0757,220.8302,152.5750,194.3702
10867.83410710,26368.619334,0.7264594, 68.0793,220.7130,152.5261,201.8252
10868.83514975,26368.521539,0.7264533, 68.0866,220.5940,152.4797,212.5208
10869.83282679,26368.471032,0.7264397, 68.0955,220.4743,152.4366,220.7589
10870.83091153,26368.447923,0.7264132, 68.1035,220.3552,152.3964,229.2916
10871.82907267,26368.429045,0.7263725, 68.1077,220.2383,152.3579,237.8776
10871.82911237,26368.429081,0.7263724, 68.1077,220.2383,152.3579,237.9066
10872.82717128,26368.402568,0.7263204, 68.1062,220.1243,152.3191,246.4162
10872.82745946,26368.402910,0.7263204, 68.1062,220.1243,152.3191,246.6265
10873.82592537,26368.391089,0.7262647, 68.0989,220.0131,152.2781,255.4410
10874.82455111,26368.438557,0.7262145, 68.0876,219.9036,152.2337,264.3814
10875.82605441,26368.595256,0.7261776, 68.0753,219.7943,152.1856,275.4314
10876.82426072,26368.822716,0.7261571, 68.0651,219.6838,152.1349,284.0806
10877.82302079,26369.133021,0.7261526, 68.0588,219.5711,152.0831,293.1347
10878.82079993,26369.481030,0.7261596, 68.0571,219.4560,152.0321,301.4682
10878.82088939,26369.482852,0.7261596, 68.0571,219.4560,152.0321,301.5335
10879.81969511,26369.860593,0.7261742, 68.0593,219.3389,151.9830,310.6071
10880.81837937,26370.157208,0.7261915, 68.0640,219.2205,151.9367,319.5810
10881.81688638,26369.983855,0.7262070, 68.0696,219.1015,151.8942,328.4135
10882.81530592,26367.306671,0.7262035, 68.0744,218.9820,151.8580,337.1679
10883.81374700,26349.857260,0.7260490, 68.0766,218.8604,151.8349,345.9173
10884.81193584,26294.015092,0.7253636, 68.0786,218.7279,151.7807,354.4809
10884.81224605,26294.031579,0.7253584, 68.0788,218.7272,151.7777,354.7086
10885.81066101,26436.588120,0.7267315, 68.0922,218.5978,151.7270,  3.4517
10887.81240126,26359.774630,0.7260076, 68.0761,218.3594,151.6024, 24.5149
10888.81139289,26364.359496,0.7260357, 68.0702,218.2456,151.5610, 33.6504
10889.81049017,26366.783329,0.7260332, 68.0636,218.1335,151.5181, 42.8620
10889.81054939,26366.790454,0.7260332, 68.0636,218.1335,151.5182, 42.9052
10890.80960469,26368.136021,0.7260222, 68.0570,218.0220,151.4731, 52.0861
10891.80879393,26368.943348,0.7260129, 68.0518,217.9100,151.4263, 61.3651
10892.80850352,26369.439681,0.7260086, 68.0492,217.7968,151.3787, 71.0242
10893.80753649,26369.714962,0.7260093, 68.0504,217.6817,151.3312, 80.1889
10894.80435344,26369.821441,0.7260122, 68.0560,217.5643,151.2853, 87.7341
10895.80308513,26369.864875,0.7260101, 68.0657,217.4448,151.2422, 96.6726
10897.80086246,26369.805166,0.7259664, 68.0898,217.2040,151.1660,114.7621
10898.79932271,26369.717269,0.7259184, 68.0987,217.0858,151.1312,123.4897
10899.79966607,26369.594364,0.7258562, 68.1024,216.9705,151.0962,133.5956
10900.79924141,26369.402409,0.7257897, 68.1006,216.8582,151.0589,143.1521
10901.79845920,26369.153177,0.7257285, 68.0948,216.7481,151.0179,152.4646
10902.79735678,26368.872994,0.7256805, 68.0876,216.6383,150.9732,161.5630
10903.79621869,26368.598054,0.7256488, 68.0819,216.5276,150.9256,170.6542
10904.79508893,26368.342281,0.7256318, 68.0797,216.4147,150.8767,179.7673
10905.79413409,26368.132865,0.7256247, 68.0820,216.2993,150.8279,189.0200
10906.79352097,26367.969331,0.7256216, 68.0883,216.1818,150.7805,198.5300
10909.79044085,26367.516855,0.7255868, 68.1195,215.8234,150.6506,226.1825
10910.79017616,26367.335624,0.7255591, 68.1294,215.7045,150.6104,235.9665
10911.79053213,26367.159639,0.7255238, 68.1372,215.5868,150.5707,246.2108
10912.29012288,26367.101064,0.7255040, 68.1401,215.5285,150.5503,250.9074
10912.79028413,26366.944762,0.7254831, 68.1426,215.4705,150.5307,256.0235
10913.28984115,26366.906067,0.7254616, 68.1442,215.4128,150.5100,260.7008
10913.78982860,26366.747941,0.7254395, 68.1455,215.3555,150.4899,265.6958
10914.78904567,26366.573246,0.7253961, 68.1460,215.2417,150.4477,275.1414
10914.78959486,26366.576982,0.7253961, 68.1460,215.2417,150.4477,275.5424
10915.78923924,26366.484080,0.7253560, 68.1445,215.1288,150.4037,285.3124
10916.78903759,26366.477689,0.7253223, 68.1419,215.0164,150.3579,295.2076
10917.78893620,26366.608280,0.7252980, 68.1390,214.9040,150.3103,305.1872
10918.78874581,26366.831384,0.7252861, 68.1369,214.7909,150.2617,315.1111
10919.78251528,26366.945293,0.7252808, 68.1368,214.6765,150.2125,320.6314
10920.78321707,26366.485465,0.7252916, 68.1393,214.5598,150.1663,331.2138
10921.28279086,26365.099438,0.7252906, 68.1416,214.5004,150.1464,335.9347
10921.78284859,26360.412573,0.7252647, 68.1447,214.4395,150.1298,341.0053
10922.78235495,26316.171778,0.7248065, 68.1521,214.3098,150.1081,350.6791
10923.28192182,26290.606963,0.7244392, 68.1600,214.2364,150.0537,355.3965
10923.78145380,26396.217897,0.7254865, 68.1756,214.1637,149.9878,  0.1007
10924.78059952,26364.519610,0.7250899, 68.1872,214.0384,149.9866,  9.5042
10925.77977321,26352.175897,0.7250022, 68.1925,213.9120,149.9222, 18.9304
10926.77947277,26358.274580,0.7250220, 68.1961,213.7916,149.8871, 28.7108
10927.77875887,26361.652546,0.7249790, 68.1948,213.6765,149.8530, 38.1866
10928.77785901,26363.485134,0.7249196, 68.1896,213.5646,149.8149, 47.5297
10929.77697290,26364.575788,0.7248663, 68.1830,213.4540,149.7725, 56.8884
10930.77663116,26365.306018,0.7248275, 68.1776,213.3430,149.7267, 66.6495
10934.76902409,26366.733903,0.7247679, 68.1901,212.8813,149.5408,101.1115
10943.26509257,26367.729063,0.7243796, 68.2300,211.9048,149.2127,182.8156
10948.75507462,26366.746446,0.7241903, 68.2308,211.2891,148.9674,230.4261
10953.24972517,26366.227580,0.7239184, 68.2803,210.7587,148.7979,271.5917
10955.24735211,26365.890263,0.7237055, 68.2777,210.5376,148.7273,289.9238
10956.24617537,26365.809938,0.7236172, 68.2702,210.4304,148.6864,299.1258
10957.24499663,26365.823599,0.7235522, 68.2627,210.3230,148.6420,308.3479
10960.24111841,26363.812552,0.7234717, 68.2575,209.9886,148.5084,335.8539
10961.24000242,26349.054652,0.7233366, 68.2606,209.8701,148.4811,345.1557
10962.23868645,26287.397454,0.7225887, 68.2661,209.7379,148.4325,354.3145
10963.23740396,26427.503142,0.7239281, 68.2875,209.6042,148.3709,  3.5289
10965.23515945,26351.735504,0.7231415, 68.2911,209.3629,148.2557, 22.1929
10965.73464103,26354.465289,0.7231520, 68.2925,209.3042,148.2366, 26.8808
10966.23377455,26356.305109,0.7231457, 68.2938,209.2461,148.2178, 31.3128
10967.23246919,26358.882940,0.7231056, 68.2944,209.1321,148.1811, 40.4899
10968.73048502,26360.872961,0.7230132, 68.2905,208.9651,148.1243, 54.2359
10969.22965762,26361.287754,0.7229818, 68.2881,208.9102,148.1037, 58.6965
10971.72626523,26362.587341,0.7228323, 68.2718,208.6391,147.9976, 81.5413
10972.22561370,26362.866576,0.7228101, 68.2680,208.5850,147.9746, 86.1300
10973.22429417,26363.188805,0.7227682, 68.2619,208.4764,147.9285, 95.2936
10975.22148761,26363.679607,0.7227049, 68.2563,208.2555,147.8352,113.4905
10977.21861966,26364.115900,0.7226395, 68.2634,208.0275,147.7462,131.6170
10978.71629666,26364.448724,0.7225545, 68.2749,207.8537,147.6859,145.0537
10979.71491770,26364.774811,0.7224698, 68.2813,207.7389,147.6499,154.1154
10981.71183455,26365.300112,0.7222459, 68.2796,207.5189,147.5805,171.9638
10982.71053954,26365.431620,0.7221339, 68.2698,207.4144,147.5425,181.0626
10984.20821993,26365.383831,0.7220051, 68.2506,207.2599,147.4791,194.4463
10985.20669677,26365.395868,0.7219512, 68.2396,207.1557,147.4328,203.3938
10986.20514290,26365.423555,0.7219161, 68.2328,207.0490,147.3858,212.3220
10986.70435599,26365.551547,0.7219035, 68.2307,206.9948,147.3624,216.7789
10988.20198818,26365.488397,0.7218645, 68.2318,206.8282,147.2951,230.1436
10989.20041882,26365.472875,0.7218326, 68.2355,206.7156,147.2527,239.0585
10990.19880225,26365.433077,0.7217912, 68.2401,206.6028,147.2120,247.9388
10996.18899253,26364.843827,0.7214050, 68.2344,205.9478,146.9754,301.2674
10997.18815973,26364.907954,0.7213481, 68.2263,205.8429,146.9326,310.7793
10998.18645487,26364.993977,0.7213031, 68.2174,205.7382,146.8886,319.6690
10999.18472984,26364.814351,0.7212724, 68.2085,205.6332,146.8445,328.5582
11000.18307075,26362.291599,0.7212419, 68.2000,205.5268,146.8040,337.5068
11001.18082309,26345.451462,0.7210798, 68.1920,205.4164,146.7752,346.0282
11002.17910513,26285.559034,0.7203401, 68.1880,205.2910,146.7133,354.9549
11004.17566546,26352.236006,0.7209465, 68.1990,205.0488,146.5915, 12.8870
11006.17216514,26354.453885,0.7209706, 68.2071,204.8131,146.4932, 30.7604
11007.17042652,26356.645306,0.7209169, 68.2112,204.6985,146.4572, 39.7024
11009.16688107,26358.539506,0.7207196, 68.2056,204.4792,146.3843, 57.5485
11010.16529179,26359.067593,0.7206165, 68.1949,204.3747,146.3436, 66.6192
11014.15802726,26360.288256,0.7204312, 68.1534,203.9549,146.1498,102.3423
11060.06454537,26358.553594,0.7188094, 68.1199,198.8676,144.0856,145.1189
11062.05982699,26359.063460,0.7186515, 68.1327,198.6393,144.0078,162.3097
11063.05750049,26359.272592,0.7185530, 68.1335,198.5291,143.9689,170.9151
11064.05522179,26359.416719,0.7184578, 68.1300,198.4218,143.9279,179.5523
11064.05522180,26359.416719,0.7184578, 68.1300,198.4218,143.9279,179.5524
11065.05278420,26359.521654,0.7183793, 68.1236,198.3164,143.8841,188.0576
11066.05046696,26359.607711,0.7183252, 68.1164,198.2114,143.8373,196.6702
11074.03119429,26361.267168,0.7181123, 68.1512,197.3145,143.4825,264.8352
11078.02223504,26361.811273,0.7178537, 68.1557,196.8801,143.3234,299.2490
11082.01209113,26362.056589,0.7177571, 68.1498,196.4525,143.1492,332.9135
11083.00916511,26357.213634,0.7177278, 68.1512,196.3417,143.1133,341.0652
11084.00660514,26324.210518,0.7173907, 68.1536,196.2242,143.0924,349.4769
11085.00405126,26310.105247,0.7170886, 68.1654,196.0891,142.9829,357.9435
11086.00147479,26399.149280,0.7179453, 68.1849,195.9671,142.9822,  6.3639
11086.99887744,26349.982781,0.7174131, 68.1913,195.8479,142.9122, 14.8104
11101.95985880,26356.200304,0.7164227, 68.2529,194.1771,142.2832,142.1418
11107.44687984,26357.030064,0.7159700, 68.2453,193.5899,142.0521,189.8995
11110.93702759,26357.716599,0.7158341, 68.2448,193.2133,141.8920,219.0872
11111.43531987,26357.731422,0.7158138, 68.2475,193.1580,141.8691,223.0323
11112.93134348,26358.214772,0.7157360, 68.2581,192.9899,141.8056,235.6890
11114.92592465,26358.804611,0.7155505, 68.2753,192.7650,141.7277,252.4344
11119.91217204,26359.721984,0.7149226, 68.2655,192.2422,141.5316,294.0198
11119.91218386,26359.722201,0.7149226, 68.2655,192.2422,141.5316,294.0284
11120.90939330,26359.955020,0.7148584, 68.2597,192.1403,141.4867,302.3224
11121.90661064,26360.242486,0.7148169, 68.2570,192.0364,141.4412,310.6330
11122.40520664,26360.519488,0.7148024, 68.2566,191.9837,141.4189,314.7799
11123.90102931,26360.820052,0.7147639, 68.2617,191.8215,141.3546,327.2518
11124.89819641,26359.822928,0.7147287, 68.2673,191.7111,141.3177,335.5312
11126.89260124,26299.427124,0.7139686, 68.2759,191.4790,141.2735,352.1185
11131.87849400,26351.055291,0.7139891, 68.2858,190.9169,141.0128, 33.7423
11134.86994889,26353.928590,0.7137942, 68.2720,190.6093,140.8869, 58.7717
11140.35412739,26354.120320,0.7135049, 68.2776,190.0258,140.6432,104.8311
11145.83726612,26354.266014,0.7127841, 68.2809,189.4437,140.4237,150.2190
11146.83425611,26354.385241,0.7126721, 68.2706,189.3451,140.3786,158.5188
11147.83127513,26354.512576,0.7125935, 68.2608,189.2461,140.3315,166.8440
11148.82823690,26354.689873,0.7125420, 68.2535,189.1451,140.2836,175.1280
11149.82523801,26354.890131,0.7125054, 68.2499,189.0414,140.2362,183.4369
11151.81924555,26355.400697,0.7124249, 68.2521,188.8277,140.1468,200.0324
11155.30870246,26356.192100,0.7121497, 68.2612,188.4531,140.0041,228.9279
11158.79804759,26356.908409,0.7118126, 68.2466,188.0979,139.8613,257.6466
11166.77289308,26358.984985,0.7115021, 68.2106,187.2926,139.5043,322.6347
11167.76969486,26359.061999,0.7114647, 68.2138,187.1863,139.4649,330.7220
11168.26818964,26358.603215,0.7114376, 68.2152,187.1330,139.4477,334.8329
11168.76658636,26356.649450,0.7113940, 68.2167,187.0793,139.4323,338.8723
11169.76348403,26337.970990,0.7111337, 68.2168,186.9703,139.4144,347.0166
11170.76027678,26278.203133,0.7102829, 68.2152,186.8516,139.3639,355.0963
11171.75704450,26406.876071,0.7114971, 68.2234,186.7346,139.2931,  3.1923
11172.75374398,26361.362605,0.7108394, 68.2141,186.6350,139.2662, 11.2401
11173.75053336,26346.768283,0.7106467, 68.2011,186.5350,139.1993, 19.3789
11174.74731550,26348.086460,0.7106294, 68.1901,186.4359,139.1481, 27.5154
11175.74409360,26350.023047,0.7106251, 68.1821,186.3362,139.1007, 35.6622
11176.74086416,26351.214186,0.7106223, 68.1781,186.2344,139.0544, 43.8165
11177.73762677,26351.836731,0.7106136, 68.1780,186.1300,139.0093, 51.9754
11178.73433782,26352.127230,0.7105911, 68.1808,186.0237,138.9657, 60.1039
11179.73103562,26352.217274,0.7105500, 68.1850,185.9165,138.9238, 68.2278
11180.72782786,26352.235403,0.7104894, 68.1893,185.8094,138.8830, 76.4260
11181.72456502,26352.207772,0.7104133, 68.1925,185.7031,138.8428, 84.5885
11182.72125819,26352.175010,0.7103268, 68.1937,185.5984,138.8026, 92.7249
11183.71797703,26352.151207,0.7102366, 68.1927,185.4953,138.7618,100.8867
11185.71133795,26352.158888,0.7100693, 68.1843,185.2938,138.6765,117.1755
11188.70134403,26352.343019,0.7099130, 68.1633,184.9970,138.5387,141.6254
11190.69466278,26352.604269,0.7098781, 68.1520,184.7964,138.4434,157.9208
11191.69132335,26352.778023,0.7098709, 68.1491,184.6940,138.3961,166.0653
11192.68796276,26352.987300,0.7098622, 68.1484,184.5898,138.3498,174.1882
11195.67753341,26353.724566,0.7097558, 68.1564,184.2707,138.2192,198.2490
11198.66722747,26354.482402,0.7094671, 68.1586,183.9581,138.0965,222.3041
11199.66387865,26354.647933,0.7093579, 68.1531,183.8588,138.0539,230.3716
11200.66037294,26354.757615,0.7092666, 68.1447,183.7616,138.0093,238.3234
11204.64652116,26355.370094,0.7091708, 68.1216,183.3641,137.8199,270.2545
11205.64300431,26355.618998,0.7091658, 68.1244,183.2586,137.7753,278.1861
11206.63947864,26355.872062,0.7091437, 68.1294,183.1518,137.7329,286.1031
11208.63243635,26356.359198,0.7090423, 68.1394,182.9391,137.6527,301.9269
11210.62530972,26356.983175,0.7089051, 68.1428,182.7318,137.5739,317.6890
11211.62186743,26357.366982,0.7088444, 68.1413,182.6306,137.5341,325.6670
11213.61393313,26353.545794,0.7087358, 68.1325,182.4304,137.4613,340.8795
11215.60676553,26280.715864,0.7078001, 68.1207,182.2102,137.3567,356.6916
11221.08645303,26348.651140,0.7085665, 68.1307,181.6223,137.0861, 40.0270
11223.57723681,26349.883027,0.7084512, 68.1473,181.3521,136.9851, 59.7998
11225.07147174,26350.110666,0.7083094, 68.1535,181.1932,136.9249, 71.5102
11225.56960279,26350.090312,0.7082556, 68.1544,181.1411,136.9050, 75.4554
11228.55830836,26350.287457,0.7079736, 68.1447,180.8395,136.7740, 99.1184
11229.05774529,26350.418081,0.7079459, 68.1417,180.7901,136.7505,104.0354
11229.55590678,26350.389653,0.7079264, 68.1395,180.7402,136.7266,108.0221
11231.54844217,26350.586785,0.7078996, 68.1364,180.5354,136.6308,123.8998
11232.54469936,26350.734700,0.7078931, 68.1400,180.4289,136.5847,131.8284
11234.53830148,26351.134625,0.7078295, 68.1536,180.2111,136.4991,148.4526
11235.53449089,26351.373974,0.7077646, 68.1605,180.1025,136.4587,156.3010
11242.00940286,26352.555522,0.7072789, 68.1607,179.4355,136.1862,206.9017
11242.50636984,26352.702914,0.7072624, 68.1590,179.3856,136.1642,209.9806
11243.50235596,26352.873484,0.7072379, 68.1566,179.2853,136.1187,217.6348
11244.99652447,26353.135658,0.7072190, 68.1557,179.1329,136.0497,229.2456
11245.49480100,26353.228921,0.7072140, 68.1564,179.0813,136.0280,233.2741
