Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
4953.29458348,42176.781368,0.0009464, 11.7958, 27.4209, 96.4384,251.9504
4957.28598879,42174.824360,0.0010175, 11.8035, 27.4010,101.6834,247.0297
4957.28599024,42174.824369,0.0010175, 11.8035, 27.4010,101.6834,247.0302
4960.27956673,42174.334404,0.0009804, 11.8049, 27.4077,106.0248,242.9256
4963.27308888,42175.852424,0.0009331, 11.8032, 27.3888,105.5299,243.6751
4964.27101847,42176.100169,0.0009324, 11.8033, 27.3768,105.2448,244.0867
4965.26873918,42176.066436,0.0009371, 11.8040, 27.3641,105.3362,244.0488
4967.26439058,42175.353099,0.0009507, 11.8066, 27.3418,106.6724,242.8969
4968.26221494,42174.850229,0.0009549, 11.8082, 27.3335,107.7078,241.9524
4970.25787544,42173.934039,0.0009526, 11.8111, 27.3230,109.9177,239.9258
4970.25795440,42173.934290,0.0009526, 11.8111, 27.3230,109.9168,239.9552
4971.25581208,42173.618205,0.0009454, 11.8122, 27.3202,110.8804,239.0925
4972.25352982,42173.433324,0.0009344, 11.8128, 27.3180,111.6177,238.4059
4974.24918991,42173.472297,0.0009058, 11.8128, 27.3126,112.0610,238.1494
4975.24701543,42173.664169,0.0008918, 11.8124, 27.3076,111.6547,238.6511
4976.24486636,42173.922930,0.0008815, 11.8118, 27.3004,110.8495,239.5645
4977.24266612,42174.195685,0.0008772, 11.8113, 27.2906,109.7742,240.7333
4978.24045527,42174.422831,0.0008807, 11.8111, 27.2785,108.6392,241.9614
4980.23601871,42174.512720,0.0009101, 11.8123, 27.2515,107.2093,243.5797
4981.23379495,42174.300751,0.0009319, 11.8138, 27.2390,107.2872,243.5951
4982.23157349,42173.911065,0.0009540, 11.8158, 27.2290,107.9739,243.0016
4983.22935489,42173.382377,0.0009731, 11.8179, 27.2224,109.2034,241.8640
4983.22935608,42173.382385,0.0009731, 11.8179, 27.2224,109.2034,241.8645
4987.22050200,42171.867051,0.0009695, 11.8222, 27.2191,115.7527,235.6752
4987.22050695,42171.866997,0.0009695, 11.8222, 27.2191,115.7527,235.6769
4988.21827170,42172.127577,0.0009487, 11.8217, 27.2161,116.6043,234.9117
4989.21604201,42172.618895,0.0009269, 11.8211, 27.2095,116.8380,234.7716
4990.21380576,42173.167876,0.0009095, 11.8207, 27.1991,116.5908,235.1157
4991.21155782,42173.583770,0.0009000, 11.8207, 27.1859,116.1760,235.6279
4992.20930478,42173.738427,0.0008987, 11.8212, 27.1714,115.9377,235.9652
4992.20930819,42173.738392,0.0008987, 11.8212, 27.1714,115.9378,235.9664
4993.20708658,42173.606097,0.0009031, 11.8224, 27.1570,116.0839,235.9322
4994.20479532,42173.246107,0.0009098, 11.8239, 27.1441,116.6459,235.4573
4994.20479841,42173.246115,0.0009098, 11.8239, 27.1441,116.6459,235.4584
4995.20253777,42172.756265,0.0009159, 11.8257, 27.1331,117.5352,234.6667
4995.20254287,42172.756293,0.0009159, 11.8257, 27.1331,117.5351,234.6686
4996.20029150,42172.233447,0.0009193, 11.8275, 27.1244,118.6178,233.6859
4997.19804581,42171.752101,0.0009189, 11.8292, 27.1179,119.7652,232.6396
4998.19579791,42171.362722,0.0009141, 11.8306, 27.1130,120.8650,231.6397
4999.19354546,42171.094651,0.0009050, 11.8317, 27.1091,121.8146,230.7885
4999.19354598,42171.094650,0.0009050, 11.8317, 27.1091,121.8146,230.7887
5000.19131577,42170.960700,0.0008920, 11.8323, 27.1054,122.5199,230.1907
5000.19132632,42170.960629,0.0008920, 11.8323, 27.1054,122.5199,230.1946
5001.18904894,42170.963395,0.0008760, 11.8325, 27.1011,122.8840,229.9224
5002.18680151,42171.089689,0.0008586, 11.8323, 27.0954,122.8229,230.0889
5003.18452987,42171.312391,0.0008422, 11.8320, 27.0875,122.2857,230.7260
5006.17766879,42172.045498,0.0008267, 11.8321, 27.0499,118.6889,234.6276
5007.17536486,42172.096457,0.0008383, 11.8332, 27.0348,117.6492,235.7685
5011.16614299,42170.560011,0.0009148, 11.8419, 26.9942,119.6183,234.1971
5013.16154612,42169.560911,0.0009238, 11.8452, 26.9909,123.1068,230.9022
5015.15693795,42169.436256,0.0008984, 11.8459, 26.9867,125.9974,228.2052
5016.15462256,42169.772451,0.0008773, 11.8457, 26.9804,126.7321,227.5692
5017.15229380,42170.260221,0.0008560, 11.8456, 26.9705,126.9069,227.4936
5018.14995642,42170.737920,0.0008393, 11.8458, 26.9576,126.6598,227.8417
5019.14761543,42171.047068,0.0008300, 11.8465, 26.9428,126.2778,228.3275
5021.14292654,42170.867960,0.0008326, 11.8495, 26.9133,126.2606,228.5554
5022.14058228,42170.442488,0.0008390, 11.8517, 26.9009,126.8670,228.0546
5024.13590471,42169.385375,0.0008470, 11.8562, 26.8832,128.9477,226.1862
5025.13356633,42168.919615,0.0008453, 11.8581, 26.8775,130.1447,225.0943
5026.13123114,42168.562467,0.0008389, 11.8598, 26.8731,131.2770,224.0680
5029.12416354,42168.279517,0.0007946, 11.8621, 26.8602,133.2375,222.4102
5029.12420649,42168.279165,0.0007946, 11.8621, 26.8602,133.2374,222.4257
5031.11944551,42168.663147,0.0007563, 11.8624, 26.8442,132.3800,223.4801
5033.11471420,42169.180343,0.0007342, 11.8633, 26.8191,129.5767,226.5054
5035.10988225,42169.303641,0.0007481, 11.8664, 26.7899,126.7025,229.5758
5036.10748364,42169.066899,0.0007671, 11.8689, 26.7773,126.1687,230.2145
5036.10750815,42169.067043,0.0007671, 11.8689, 26.7773,126.1685,230.2235
5038.10270983,42168.033538,0.0008088, 11.8747, 26.7623,127.5959,228.9997
5039.10031653,42167.410454,0.0008226, 11.8773, 26.7601,129.2409,227.4551
5042.09313575,42166.499063,0.0008115, 11.8811, 26.7583,134.5815,222.4154
5044.08831234,42167.094101,0.0007711, 11.8815, 26.7461,136.2805,220.9209
5045.08588709,42167.548534,0.0007508, 11.8819, 26.7352,136.3233,220.9830
5046.08345596,42167.923138,0.0007355, 11.8828, 26.7221,136.0058,221.4075
5049.07613889,42167.714340,0.0007302, 11.8885, 26.6828,135.6393,222.0983
5050.07370097,42167.238465,0.0007360, 11.8911, 26.6731,136.2890,221.5569
5052.06883612,42166.167946,0.0007420, 11.8960, 26.6610,138.4957,219.5679
5056.05910046,42165.159727,0.0007005, 11.9017, 26.6501,142.5502,215.9476
5057.05663842,42165.224064,0.0006804, 11.9022, 26.6457,142.7531,215.8477
5058.05417735,42165.387232,0.0006590, 11.9026, 26.6393,142.4039,216.3033
5060.04918302,42165.869755,0.0006228, 11.9036, 26.6198,139.8238,219.0807
5060.04920953,42165.869600,0.0006228, 11.9036, 26.6198,139.8239,219.0902
5062.04419052,42166.177991,0.0006160, 11.9065, 26.5946,135.6993,223.4149
5064.03923632,42165.765026,0.0006477, 11.9119, 26.5740,133.4191,225.9209
5067.03176289,42163.908335,0.0007027, 11.9204, 26.5696,137.2713,222.3753
5070.02427867,42163.306362,0.0006809, 11.9233, 26.5729,143.1300,216.8194
5072.01924534,42164.054864,0.0006374, 11.9239, 26.5605,144.4007,215.7565
5073.01671460,42164.459833,0.0006184, 11.9246, 26.5501,144.1622,216.1009
5074.01417440,42164.720236,0.0006053, 11.9259, 26.5385,143.6247,216.7442
5077.00660133,42164.185670,0.0006033, 11.9322, 26.5083,143.1193,217.5912
5078.00402387,42163.677253,0.0006083, 11.9347, 26.5024,143.8290,216.9752
5083.98880927,42161.801529,0.0005614, 11.9434, 26.4936,150.2089,211.2460
5086.98111563,42162.302779,0.0004965, 11.9441, 26.4760,147.7535,214.0245
5089.97331510,42162.743107,0.0004762, 11.9479, 26.4449,139.7791,222.3094
5091.96814368,42162.216626,0.0005093, 11.9532, 26.4309,136.8801,225.4274
5092.96554359,42161.622831,0.0005320, 11.9560, 26.4296,137.5046,224.9036
5093.96294267,42160.915773,0.0005513, 11.9585, 26.4321,139.3568,223.1487
5093.96294643,42160.915843,0.0005513, 11.9585, 26.4321,139.3566,223.1503
5095.95775741,42159.841617,0.0005617, 11.9611, 26.4414,144.7013,218.0022
5096.95515611,42159.750352,0.0005499, 11.9613, 26.4436,147.0795,215.7233
5096.95515622,42159.750352,0.0005499, 11.9613, 26.4436,147.0795,215.7234
5097.95254646,42159.975329,0.0005296, 11.9612, 26.4422,148.6948,214.2093
5098.94992506,42160.399968,0.0005057, 11.9611, 26.4370,149.3603,213.6465
5100.94465626,42161.218592,0.0004661, 11.9621, 26.4186,148.2612,214.9559
5101.94201382,42161.373374,0.0004561, 11.9634, 26.4082,147.1958,216.1281
5102.93936808,42161.296030,0.0004530, 11.9651, 26.3986,146.3514,217.0791
5102.93937029,42161.296041,0.0004530, 11.9651, 26.3986,146.3514,217.0800
5103.93672593,42161.008504,0.0004549, 11.9671, 26.3907,146.0170,217.5215
5104.93408565,42160.568671,0.0004592, 11.9692, 26.3851,146.2938,217.3526
5106.92881113,42159.533550,0.0004648, 11.9730, 26.3802,148.3542,215.5075
5107.92617180,42159.078802,0.0004622, 11.9743, 26.3801,149.7824,214.1856
5109.92088799,42158.520254,0.0004414, 11.9758, 26.3807,152.3577,211.8233
5111.91558136,42158.489784,0.0004023, 11.9757, 26.3771,153.0380,211.3561
5113.91023354,42158.839773,0.0003575, 11.9753, 26.3652,150.0040,214.6013
5117.89940668,42159.386035,0.0003359, 11.9788, 26.3258,134.3119,230.7011
5119.89398850,42158.771119,0.0003736, 11.9834, 26.3150,131.4720,233.7436
5120.89128202,42158.165617,0.0003946, 11.9856, 26.3152,132.8214,232.4927
5123.88316294,42156.514313,0.0004119, 11.9882, 26.3268,142.5125,223.0883
5124.88044580,42156.531892,0.0003954, 11.9877, 26.3272,145.1838,220.5133
5125.87771846,42156.877791,0.0003715, 11.9871, 26.3233,146.4723,219.3229
5127.87223685,42157.888293,0.0003257, 11.9869, 26.3053,144.3110,221.6874
5128.86948287,42158.203828,0.0003133, 11.9877, 26.2939,141.8234,224.2775
5129.86673427,42158.271835,0.0003093, 11.9889, 26.2830,139.5486,226.6586
5130.86398230,42158.098787,0.0003114, 11.9905, 26.2736,138.1185,228.1938
5131.86123241,42157.739396,0.0003162, 11.9922, 26.2663,137.7267,228.6912
5132.85848110,42157.268645,0.0003211, 11.9939, 26.2613,138.2367,228.2853
5133.85573158,42156.762572,0.0003238, 11.9953, 26.2581,139.3712,227.2547
5134.85298207,42156.287954,0.0003228, 11.9965, 26.2565,140.8166,225.9129
5135.85023182,42155.896967,0.0003170, 11.9972, 26.2555,142.2540,224.5790
5136.84747396,42155.624811,0.0003062, 11.9974, 26.2545,143.3495,223.5852
5137.84471288,42155.488510,0.0002908, 11.9973, 26.2526,143.7295,223.3076
5138.84194320,42155.486911,0.0002719, 11.9969, 26.2491,142.9693,224.1697
5139.83915891,42155.602041,0.0002519, 11.9963, 26.2434,140.6081,226.6307
5140.83636506,42155.802257,0.0002340, 11.9958, 26.2354,136.2846,231.0540
5141.83356111,42156.045803,0.0002220, 11.9956, 26.2252,130.0528,237.3853
5143.82793450,42156.467314,0.0002267, 11.9964, 26.2011,115.8955,251.7431
5144.82510672,42156.543621,0.0002427, 11.9976, 26.1893,110.8556,256.8801
5145.82227064,42156.467929,0.0002637, 11.9993, 26.1792,108.2389,259.5909
5146.81944838,42156.208656,0.0002858, 12.0013, 26.1720,107.9691,259.9583
5147.81662898,42155.761714,0.0003053, 12.0033, 26.1682,109.6609,258.3628
5149.81099254,42154.536553,0.0003257, 12.0060, 26.1696,116.7949,251.4154
5150.80817050,42154.018095,0.0003222, 12.0063, 26.1717,120.8942,247.4069
5151.80534094,42153.775663,0.0003087, 12.0059, 26.1718,124.1883,244.2030
5156.79104755,42155.693510,0.0002406, 12.0057, 26.1221,111.1478,257.7138
5157.78817473,42155.690548,0.0002490, 12.0072, 26.1098,108.6363,260.3229
5158.78530458,42155.442328,0.0002586, 12.0089, 26.0996,108.0211,261.0362
5159.78243739,42155.030349,0.0002662, 12.0106, 26.0916,108.7102,260.4453
5160.77957190,42154.543724,0.0002703, 12.0122, 26.0859,110.0591,259.1943
5161.77670818,42154.059586,0.0002702, 12.0135, 26.0818,111.5237,257.8275
5162.77384334,42153.636482,0.0002659, 12.0144, 26.0786,112.6540,256.7946
5163.77097503,42153.315330,0.0002579, 12.0148, 26.0757,113.0218,256.5235
5164.76810025,42153.120980,0.0002473, 12.0148, 26.0720,112.1884,257.4527
5165.76521776,42153.063294,0.0002361, 12.0146, 26.0670,109.7282,260.0080
5167.75942490,42153.318824,0.0002244, 12.0136, 26.0506, 99.4004,270.5251
5168.75651198,42153.573300,0.0002303, 12.0134, 26.0390, 92.7455,277.2737
5170.75066621,42154.094269,0.0002686, 12.0141, 26.0112, 82.6351,287.5728
5173.74182828,42154.108207,0.0003461, 12.0192, 25.9740, 81.5025,288.9701
5175.73592422,42153.288866,0.0003754, 12.0233, 25.9631, 86.8416,283.7955
5176.73302660,42152.718628,0.0003783, 12.0248, 25.9618, 90.2065,280.5294
5177.73009100,42152.172562,0.0003729, 12.0255, 25.9615, 93.4399,277.3801
5178.72715046,42151.786359,0.0003600, 12.0256, 25.9604, 95.9240,274.9792
5179.72420087,42151.681769,0.0003422, 12.0253, 25.9566, 96.9143,274.0717
5180.72124024,42151.908899,0.0003243, 12.0248, 25.9490, 95.7800,275.2893
5181.71826948,42152.401859,0.0003129, 12.0246, 25.9376, 92.5550,278.5990
5182.71529194,42152.988742,0.0003125, 12.0250, 25.9235, 88.3828,282.8583
5183.71230800,42153.465324,0.0003225, 12.0260, 25.9082, 84.9351,286.3939
5184.70932325,42153.686455,0.0003377, 12.0276, 25.8936, 83.1962,288.2219
5185.70633984,42153.614453,0.0003524, 12.0296, 25.8808, 83.1272,288.3804
5187.70037977,42152.852353,0.0003691, 12.0339, 25.8628, 85.7115,285.9741
5188.69740265,42152.359014,0.0003701, 12.0357, 25.8570, 87.2451,284.5287
5189.69442676,42151.900580,0.0003673, 12.0371, 25.8526, 88.3931,283.4688
5191.68846669,42151.274607,0.0003557, 12.0386, 25.8444, 88.4688,283.5675
5192.68547867,42151.152932,0.0003505, 12.0388, 25.8390, 87.0600,285.0629
5194.67947481,42151.303281,0.0003527, 12.0387, 25.8226, 81.5434,290.7500
5194.67951113,42151.302768,0.0003527, 12.0387, 25.8226, 81.5458,290.7608
5195.67645195,42151.539644,0.0003643, 12.0387, 25.8111, 78.1828,294.1930
5198.66735739,42152.364432,0.0004397, 12.0413, 25.7676, 72.2328,300.3959
5199.66426877,42152.474518,0.0004694, 12.0434, 25.7537, 72.4991,300.1955
5200.66128562,42152.412643,0.0004956, 12.0458, 25.7421, 73.7657,299.0319
5201.65823361,42152.162232,0.0005155, 12.0484, 25.7336, 75.7773,297.0965
5202.65518885,42151.742864,0.0005276, 12.0509, 25.7285, 78.2557,294.6944
5203.65214645,42151.215081,0.0005313, 12.0529, 25.7262, 80.9085,292.1166
5204.64910384,42150.673619,0.0005270, 12.0543, 25.7253, 83.4176,289.6811
5205.64605760,42150.233640,0.0005160, 12.0550, 25.7241, 85.4256,287.7457
5206.64300414,42150.005313,0.0005009, 12.0552, 25.7210, 86.5476,286.6955
5207.63994540,42150.060270,0.0004855, 12.0552, 25.7147, 86.4692,286.8472
5208.63687639,42150.396275,0.0004746, 12.0552, 25.7048, 85.1454,288.2451
5209.63379609,42150.919953,0.0004726, 12.0557, 25.6919, 83.0056,290.4593
5210.63071290,42151.467117,0.0004805, 12.0568, 25.6773, 80.8782,292.6635
5211.62762377,42151.863863,0.0004954, 12.0586, 25.6625, 79.5389,294.0795
5212.62453568,42151.996267,0.0005124, 12.0608, 25.6491, 79.3076,294.3883
5213.62144937,42151.847361,0.0005267, 12.0634, 25.6380, 80.0395,293.7335
5214.61836600,42151.482770,0.0005359, 12.0659, 25.6297, 81.3552,292.4945
5214.61836638,42151.482772,0.0005359, 12.0659, 25.6297, 81.3552,292.4946
5215.61528513,42151.006273,0.0005395, 12.0683, 25.6237, 82.8453,291.0802
5216.61220905,42150.517906,0.0005385, 12.0703, 25.6195, 84.1698,289.8321
5217.60912908,42150.091858,0.0005343, 12.0718, 25.6163, 85.0830,288.9935
5218.60604463,42149.773243,0.0005287, 12.0729, 25.6131, 85.4267,288.7230
5219.60295635,42149.583937,0.0005235, 12.0736, 25.6092, 85.1215,289.1014
5220.59985836,42149.529816,0.0005208, 12.0740, 25.6037, 84.1689,290.1254
5221.59674931,42149.605406,0.0005226, 12.0742, 25.5964, 82.6670,291.6972
5222.59363675,42149.794550,0.0005305, 12.0745, 25.5868, 80.8247,293.6109
5223.59052229,42150.068642,0.0005456, 12.0750, 25.5751, 78.9499,295.5590
5225.58423737,42150.681771,0.0005955, 12.0775, 25.5479, 76.4606,298.1815
5226.58109128,42150.890968,0.0006258, 12.0796, 25.5346, 76.3408,298.3680
5228.57479995,42150.796833,0.0006796, 12.0852, 25.5149, 78.5463,296.2928
5229.57166079,42150.445663,0.0006964, 12.0881, 25.5102, 80.5706,294.3322
5230.56852394,42149.941155,0.0007042, 12.0906, 25.5087, 82.8805,292.0840
5231.56538831,42149.380789,0.0007030, 12.0924, 25.5091, 85.1822,289.8426
5232.56225016,42148.887094,0.0006942, 12.0936, 25.5098, 87.1729,287.9109
5233.55910478,42148.576057,0.0006803, 12.0942, 25.5089, 88.5690,286.5725
5234.55595105,42148.525081,0.0006649, 12.0944, 25.5051, 89.1556,286.0434
5235.55278701,42148.748272,0.0006520, 12.0946, 25.4979, 88.8681,286.3886
5235.55278706,42148.748271,0.0006520, 12.0946, 25.4979, 88.8681,286.3886
5237.54643519,42149.716053,0.0006474, 12.0961, 25.4751, 86.5989,288.7760
5238.54325267,42150.185987,0.0006573, 12.0978, 25.4619, 85.5482,289.8875
5239.54006819,42150.463604,0.0006719, 12.1000, 25.4496, 85.1163,290.3802
5240.53688635,42150.480216,0.0006871, 12.1025, 25.4392, 85.4266,290.1309
5241.53370872,42150.247339,0.0006992, 12.1052, 25.4314, 86.3544,289.2642
5242.53053476,42149.839463,0.0007064, 12.1078, 25.4262, 87.6373,288.0417
5243.52736398,42149.357505,0.0007081, 12.1100, 25.4231, 88.9846,286.7542
5244.52419265,42148.894607,0.0007055, 12.1118, 25.4214, 90.1458,285.6514
5245.52101941,42148.517593,0.0006999, 12.1132, 25.4201, 90.9394,284.9153
5246.51784337,42148.263716,0.0006934, 12.1141, 25.4183, 91.2579,284.6539
5247.51465858,42148.146419,0.0006878, 12.1146, 25.4154, 91.0647,284.9024
5248.51146943,42148.162973,0.0006851, 12.1150, 25.4106, 90.3905,285.6323
5250.50507241,42148.535039,0.0006949, 12.1156, 25.3948, 88.0546,288.0799
5251.50187501,42148.835865,0.0007094, 12.1164, 25.3841, 86.7742,289.4201
5252.49864079,42149.157342,0.0007305, 12.1176, 25.3722, 85.7367,290.5057
5252.49865576,42149.157235,0.0007305, 12.1176, 25.3722, 85.7369,290.5109
5254.49218238,42149.609820,0.0007858, 12.1218, 25.3498, 85.2577,291.0861
5255.48895034,42149.601350,0.0008137, 12.1246, 25.3419, 86.0565,290.3350
5256.48572321,42149.371567,0.0008367, 12.1275, 25.3375, 87.5232,288.9150
5257.48249984,42148.931973,0.0008517, 12.1302, 25.3368, 89.4932,286.9895
5258.47927868,42148.361973,0.0008568, 12.1323, 25.3389, 91.7066,284.8186
5259.47605538,42147.795729,0.0008522, 12.1336, 25.3419, 93.8464,282.7192
5260.47282819,42147.381028,0.0008399, 12.1342, 25.3439, 95.5927,281.0121
5261.46959496,42147.227836,0.0008236, 12.1344, 25.3431, 96.6912,279.9531
5262.46635129,42147.370789,0.0008075, 12.1344, 25.3387, 97.0248,279.6588
5264.45983555,42148.281533,0.0007915, 12.1354, 25.3207, 95.8968,280.8666
5265.45656854,42148.790527,0.0007952, 12.1366, 25.3093, 95.0880,281.7162
5266.45330059,42149.156371,0.0008052, 12.1385, 25.2983, 94.5976,282.2480
5267.45003409,42149.295439,0.0008183, 12.1407, 25.2888, 94.6324,282.2547
5268.44677268,42149.188968,0.0008311, 12.1431, 25.2815, 95.2148,281.7141
5269.44351563,42148.879146,0.0008407, 12.1455, 25.2768, 96.2206,280.7498
5270.44026209,42148.447641,0.0008456, 12.1476, 25.2744, 97.4464,279.5646
5274.42724751,42147.107581,0.0008267, 12.1518, 25.2722,100.6839,276.4808
5276.42071045,42147.175735,0.0008160, 12.1519, 25.2645, 99.9690,277.2676
5277.41743723,42147.379966,0.0008167, 12.1519, 25.2575, 99.1098,278.1643
5278.41417339,42147.661370,0.0008231, 12.1522, 25.2485, 98.0905,279.2265
5279.41086126,42147.983437,0.0008358, 12.1529, 25.2382, 97.0877,280.2565
5280.40755803,42148.299069,0.0008545, 12.1541, 25.2273, 96.2959,281.0797
5281.40424622,42148.550240,0.0008781, 12.1559, 25.2171, 95.9018,281.5020
5282.40092787,42148.670676,0.0009044, 12.1581, 25.2087, 96.0566,281.3717
5284.39431393,42148.299842,0.0009520, 12.1632, 25.2018, 98.2601,279.2168
5285.39100267,42147.800747,0.0009660, 12.1653, 25.2036,100.1723,277.3220
5286.38770670,42147.204716,0.0009699, 12.1667, 25.2075,102.3341,275.1803
5287.38440802,42146.675269,0.0009634, 12.1672, 25.2113,104.4082,273.1242
5288.38110353,42146.378544,0.0009486, 12.1672, 25.2129,106.0425,271.5071
5289.37779369,42146.410924,0.0009298, 12.1668, 25.2108,106.9778,270.5902
5290.37447061,42146.756662,0.0009123, 12.1666, 25.2048,107.1524,270.4333
5291.37113936,42147.299609,0.0009008, 12.1667, 25.1957,106.7402,270.8640
5292.36781818,42147.875694,0.0008975, 12.1675, 25.1849,106.0852,271.5439
5293.36447998,42148.334043,0.0009020, 12.1688, 25.1740,105.5549,272.0942
5294.36114320,42148.577057,0.0009116, 12.1706, 25.1642,105.4082,272.2612
5295.35780806,42148.574936,0.0009232, 12.1726, 25.1565,105.7397,271.9492
5295.35781578,42148.574976,0.0009233, 12.1726, 25.1565,105.7396,271.9520
5296.35448825,42148.357416,0.0009337, 12.1746, 25.1512,106.5019,271.2099
5297.35116270,42147.993157,0.0009409, 12.1764, 25.1482,107.5593,270.1710
5298.34783967,42147.567181,0.0009436, 12.1779, 25.1469,108.7383,269.0096
5299.34451861,42147.160719,0.0009416, 12.1789, 25.1466,109.8639,267.9008
5300.34119593,42146.837656,0.0009357, 12.1795, 25.1464,110.7835,266.9968
5301.33786952,42146.638187,0.0009270, 12.1796, 25.1454,111.3823,266.4126
5302.33453745,42146.578382,0.0009175, 12.1794, 25.1430,111.5942,266.2143
5303.33120049,42146.653929,0.0009090, 12.1791, 25.1385,111.4081,266.4138
5304.32785382,42146.845504,0.0009034, 12.1787, 25.1319,110.8700,266.9638
5305.32449988,42147.123718,0.0009024, 12.1785, 25.1231,110.0778,267.7671
5307.31777643,42147.789485,0.0009174, 12.1793, 25.1016,108.3097,269.5561
5308.31439656,42148.087357,0.0009334, 12.1805, 25.0904,107.6636,270.2067
5309.31103811,42148.292220,0.0009540, 12.1822, 25.0805,107.3871,270.4945
5311.30428402,42148.209416,0.0010004, 12.1863, 25.0688,108.3962,269.4870
5311.30430622,42148.209613,0.0010005, 12.1863, 25.0688,108.3960,269.4953
5312.30094962,42147.859962,0.0010204, 12.1883, 25.0680,109.7621,268.1319
5314.29423562,42146.775479,0.0010372, 12.1904, 25.0734,113.7047,264.1848
5315.29087026,42146.338349,0.0010299, 12.1902, 25.0757,115.7216,262.1608
5316.28750153,42146.199872,0.0010134, 12.1896, 25.0749,117.2829,260.5931
5317.28412356,42146.433942,0.0009923, 12.1890, 25.0699,118.1111,259.7587
5318.28073746,42146.972705,0.0009730, 12.1886, 25.0609,118.1667,259.6980
5319.27734563,42147.638276,0.0009607, 12.1889, 25.0494,117.6916,260.1692
5320.27395009,42148.230640,0.0009577, 12.1898, 25.0371,117.0956,260.7618
5321.27055330,42148.606929,0.0009626, 12.1912, 25.0256,116.7447,261.1090
5323.26377282,42148.581138,0.0009824, 12.1947, 25.0087,117.3763,260.4697
5323.26377514,42148.581150,0.0009824, 12.1947, 25.0087,117.3763,260.4706
5324.26039373,42148.277386,0.0009909, 12.1964, 25.0038,118.2698,259.5728
5325.25701621,42147.891166,0.0009958, 12.1978, 25.0008,119.3611,258.4764
5326.25364082,42147.504947,0.0009961, 12.1987, 24.9989,120.4919,257.3393
5327.25026549,42147.184530,0.0009918, 12.1992, 24.9974,121.5211,256.3029
5329.24351031,42146.901851,0.0009727, 12.1989, 24.9918,122.8026,255.0053
5330.24012381,42146.967551,0.0009609, 12.1984, 24.9865,122.9089,254.8892
5332.23333071,42147.447808,0.0009425, 12.1974, 24.9693,122.0353,255.7411
5333.22992229,42147.797476,0.0009395, 12.1973, 24.9577,121.2152,256.5485
5334.22651176,42148.164245,0.0009422, 12.1976, 24.9450,120.3186,257.4325
5336.21967797,42148.762868,0.0009648, 12.1998, 24.9199,118.9572,258.7639
5337.21626066,42148.901190,0.0009829, 12.2016, 24.9096,118.7854,258.9183
5339.20944525,42148.666486,0.0010237, 12.2054, 24.8978,119.9257,257.7405
5340.20604172,42148.282518,0.0010413, 12.2070, 24.8965,121.2768,256.3666
5341.20264112,42147.788463,0.0010529, 12.2079, 24.8973,123.0522,254.5660
5342.19923868,42147.314283,0.0010557, 12.2081, 24.8983,125.0520,252.5385
5343.19582898,42147.031345,0.0010477, 12.2077, 24.8974,126.9638,250.5965
5345.18899247,42147.519388,0.0010073, 12.2064, 24.8841,129.1497,248.3518
5346.18556195,42148.212511,0.0009863, 12.2063, 24.8718,129.1060,248.3671
5347.18212836,42148.944547,0.0009732, 12.2069, 24.8578,128.5795,248.8666
5348.17869419,42149.499202,0.0009704, 12.2082, 24.8438,128.0204,249.3992
5348.17869435,42149.499200,0.0009704, 12.2082, 24.8438,128.0204,249.3993
5350.17183772,42149.724895,0.0009853, 12.2119, 24.8216,128.0766,249.2899
5351.16842119,42149.475494,0.0009949, 12.2138, 24.8143,128.7880,248.5521
5351.16842141,42149.475495,0.0009949, 12.2138, 24.8143,128.7880,248.5522
5352.16500861,42149.116069,0.0010017, 12.2154, 24.8091,129.7907,247.5217
5353.16159742,42148.741693,0.0010043, 12.2166, 24.8054,130.9163,246.3665
5355.15478425,42148.213991,0.0009949, 12.2177, 24.7988,132.9564,244.2670
5357.14796145,42148.193664,0.0009703, 12.2173, 24.7879,133.9980,243.1628
5357.14796224,42148.193658,0.0009703, 12.2173, 24.7879,133.9980,243.1631
5358.14454244,42148.384223,0.0009559, 12.2168, 24.7794,133.9778,243.1507
5359.14111764,42148.683154,0.0009428, 12.2165, 24.7688,133.5817,243.5138
5361.13424808,42149.456567,0.0009283, 12.2168, 24.7420,131.9592,245.0669
5362.13080809,42149.836395,0.0009297, 12.2176, 24.7274,131.0187,245.9715
5363.12736640,42150.145292,0.0009373, 12.2190, 24.7133,130.2257,246.7273
5364.12392752,42150.337971,0.0009502, 12.2209, 24.7008,129.7447,247.1704
5365.12049029,42150.380112,0.0009670, 12.2230, 24.6907,129.6930,247.1820
5365.12049146,42150.380108,0.0009670, 12.2230, 24.6907,129.6930,247.1824
5366.11706029,42150.254605,0.0009855, 12.2251, 24.6836,130.1346,246.6994
5367.11363543,42149.969513,0.0010035, 12.2270, 24.6796,131.0793,245.7117
5368.11021506,42149.569192,0.0010185, 12.2284, 24.6778,132.4785,244.2676
5369.10679556,42149.142260,0.0010276, 12.2292, 24.6769,134.2200,242.4788
5369.10679599,42149.142262,0.0010276, 12.2292, 24.6769,134.2200,242.4790
5371.09994363,42148.741313,0.0010186, 12.2290, 24.6711,137.8632,238.7349
5371.09994501,42148.741302,0.0010186, 12.2290, 24.6711,137.8632,238.7354
5372.09650808,42149.009733,0.0009999, 12.2285, 24.6631,139.1611,237.3858
5373.09306324,42149.607657,0.0009762, 12.2285, 24.6514,139.7570,236.7387
