Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
11477.48347352,26504.750232,0.6982404, 68.1827,161.1134,129.9224,344.7869
11478.47988790,26500.155992,0.6981408, 68.1849,161.0138,129.8858,346.3147
11478.97844840,26495.804536,0.6980605, 68.1862,160.9634,129.8699,347.3288
11481.46926093,26472.094815,0.6975281, 68.1910,160.7140,129.7795,350.9240
11481.96751949,26464.749071,0.6973745, 68.1908,160.6647,129.7607,351.7055
11494.92299751,26524.601300,0.6969566, 68.1748,159.4216,129.1721, 12.1897
11521.83902944,26509.588430,0.6952403, 68.1291,156.8978,128.0150, 59.5240
11523.83294834,26509.478846,0.6950739, 68.1302,156.7095,127.9330, 63.1866
11524.83004297,26509.432603,0.6949844, 68.1285,156.6172,127.8910, 65.1239
11525.32850434,26509.340577,0.6949416, 68.1273,156.5714,127.8695, 66.0326
11525.82693355,26509.386433,0.6949017, 68.1253,156.5260,127.8483, 66.9207
11526.82397068,26509.347543,0.6948340, 68.1209,156.4356,127.8048, 68.8321
11527.82077612,26509.298410,0.6947867, 68.1163,156.3453,127.7609, 70.5848
11527.82098555,26509.303223,0.6947868, 68.1163,156.3453,127.7609, 70.7365
11528.81804484,26509.244215,0.6947606, 68.1124,156.2542,127.7171, 72.6821
11530.81136768,26509.023755,0.6947454, 68.1101,156.0675,127.6314, 76.0207
11531.80833956,26508.871207,0.6947346, 68.1121,155.9716,127.5901, 77.9237
11532.80531604,26508.695430,0.6947078, 68.1157,155.8746,127.5496, 79.8345
11533.30402435,26508.554625,0.6946867, 68.1179,155.8259,127.5293, 80.9504
11534.30127331,26508.374677,0.6946280, 68.1219,155.7288,127.4895, 83.0646
11534.79983224,26508.334238,0.6945912, 68.1235,155.6806,127.4699, 84.0761
11537.79139525,26507.878532,0.6943256, 68.1258,155.3987,127.3476, 90.3296
11538.78847293,26507.752725,0.6942460, 68.1233,155.3075,127.3054, 92.3511
11539.78560232,26507.632193,0.6941825, 68.1200,155.2170,127.2625, 94.4201
11541.77973574,26507.372397,0.6941109, 68.1132,155.0361,127.1761, 98.4981
11542.77600702,26507.215455,0.6940981, 68.1112,154.9446,127.1331, 99.9758
11543.77321302,26507.049412,0.6940932, 68.1106,154.8519,127.0905,102.1393
11544.77048478,26506.867350,0.6940891, 68.1116,154.7579,127.0484,104.3583
11545.76773194,26506.671108,0.6940791, 68.1139,154.6629,127.0069,106.5668
11547.26358531,26506.336962,0.6940415, 68.1192,154.5191,126.9449,109.8793
11547.76216253,26506.253300,0.6940213, 68.1211,154.4710,126.9248,110.9573
11548.75947396,26506.041946,0.6939695, 68.1248,154.3751,126.8838,113.2320
11549.75673671,26505.834897,0.6939040, 68.1278,154.2798,126.8426,115.4783
11552.74823646,26505.257409,0.6936762, 68.1293,153.9997,126.7153,122.0577
11553.74465293,26505.079330,0.6936129, 68.1272,153.9082,126.6716,123.7271
11554.74197560,26504.911395,0.6935664, 68.1246,153.8169,126.6274,126.0638
11554.74204811,26504.911718,0.6935664, 68.1246,153.8169,126.6274,126.1163
11555.73923515,26504.743894,0.6935391, 68.1223,153.7251,126.5833,128.3658
11556.73667014,26504.571090,0.6935280, 68.1212,153.6321,126.5395,130.8054
11557.73393645,26504.386883,0.6935253, 68.1221,153.5375,126.4966,133.1322
11558.73126016,26504.190237,0.6935193, 68.1251,153.4412,126.4546,135.5083
11559.72863008,26503.983788,0.6934989, 68.1299,153.3436,126.4136,137.9242
11560.72584075,26503.772529,0.6934566, 68.1356,153.2454,126.3732,140.2301
11561.72200325,26503.557968,0.6933916, 68.1412,153.1477,126.3327,141.7820
11563.71685790,26503.165281,0.6932165, 68.1484,152.9562,126.2505,146.7371
11566.20972282,26502.727972,0.6930096, 68.1481,152.7248,126.1430,152.4685
11566.70849652,26502.630706,0.6929790, 68.1472,152.6791,126.1216,153.7674
11567.70582976,26502.460465,0.6929313, 68.1453,152.5878,126.0778,156.2177
11568.70317925,26502.291277,0.6929008, 68.1438,152.4962,126.0340,158.6894
11569.70054465,26502.123636,0.6928836, 68.1432,152.4038,125.9906,161.1818
11570.69794236,26501.956945,0.6928743, 68.1439,152.3103,125.9475,163.7058
11571.69536779,26501.792830,0.6928661, 68.1460,152.2156,125.9049,166.2573
11572.69280358,26501.631881,0.6928525, 68.1494,152.1200,125.8628,168.8226
11573.69020986,26501.475210,0.6928283, 68.1538,152.0236,125.8210,171.3722
11574.68770491,26501.323742,0.6927899, 68.1586,151.9270,125.7793,173.9912
11575.68527276,26501.177528,0.6927366, 68.1635,151.8305,125.7375,176.6678
11577.67961499,26500.894894,0.6925943, 68.1708,151.6394,125.6527,181.4617
11578.67739340,26500.761946,0.6925148, 68.1727,151.5453,125.6093,184.3070
11579.67499030,26500.631692,0.6924384, 68.1732,151.4522,125.5653,187.0273
11580.67255638,26500.504574,0.6923714, 68.1726,151.3597,125.5207,189.7319
11581.67009440,26500.382882,0.6923187, 68.1714,151.2675,125.4758,192.4233
11582.66764420,26500.269840,0.6922826, 68.1702,151.1750,125.4309,195.1302
11583.66515976,26500.170777,0.6922617, 68.1698,151.0816,125.3863,197.8185
11584.66140601,26500.087769,0.6922500, 68.1709,150.9867,125.3424,199.5924
11585.65902760,26500.034239,0.6922372, 68.1739,150.8902,125.2994,202.3663
11586.65659154,26500.005746,0.6922125, 68.1787,150.7924,125.2573,205.1002
11587.65417904,26499.996967,0.6921666, 68.1847,150.6940,125.2158,207.8517
11588.65178900,26499.997764,0.6920965, 68.1908,150.5958,125.1742,210.6191
11589.64942472,26499.997289,0.6920056, 68.1960,150.4988,125.1322,213.4048
11590.64701305,26499.987345,0.6919034, 68.1995,150.4034,125.0893,216.1566
11591.64392070,26499.962566,0.6918014, 68.2010,150.3097,125.0455,218.4164
11594.63709004,26499.901533,0.6915761, 68.1977,150.0344,124.9110,226.9801
11595.63474495,26499.905498,0.6915365, 68.1962,149.9426,124.8662,229.7886
11596.63242543,26499.932073,0.6915100, 68.1956,149.8501,124.8218,232.6160
11597.62845535,26499.974934,0.6914914, 68.1961,149.7566,124.7779,234.2467
11598.62632762,26500.053690,0.6914732, 68.1979,149.6621,124.7346,237.2105
11599.62434532,26500.158785,0.6914497, 68.2009,149.5667,124.6917,240.2767
11600.62221891,26500.284251,0.6914159, 68.2047,149.4708,124.6491,243.2347
11601.61987412,26500.424849,0.6913688, 68.2090,149.3747,124.6065,246.0300
11602.61766885,26500.575813,0.6913076, 68.2131,149.2788,124.5638,248.9215
11603.61532790,26500.729005,0.6912342, 68.2166,149.1836,124.5207,251.7098
11604.61307886,26500.881008,0.6911526, 68.2191,149.0892,124.4770,254.5600
11605.61078421,26501.026728,0.6910685, 68.2202,148.9958,124.4327,257.3727
11605.61084977,26501.027344,0.6910685, 68.2202,148.9958,124.4327,257.4202
11606.60729912,26501.154086,0.6909885, 68.2201,148.9033,124.3879,259.3188
11607.60528011,26501.290285,0.6909173, 68.2190,148.8114,124.3427,262.3233
11608.60336950,26501.428860,0.6908597, 68.2173,148.7198,124.2973,265.4025
11609.60125488,26501.573767,0.6908172, 68.2155,148.6279,124.2520,268.3301
11610.59907349,26501.735145,0.6907884, 68.2143,148.5352,124.2072,271.2049
11611.59690084,26501.923470,0.6907680, 68.2144,148.4413,124.1631,274.0806
11612.59474508,26502.146878,0.6907479, 68.2160,148.3460,124.1199,276.9621
11613.59258550,26502.407070,0.6907184, 68.2193,148.2496,124.0774,279.8331
11614.58909025,26502.678578,0.6906707, 68.2237,148.1524,124.0354,281.7276
11615.58695772,26502.990775,0.6905992, 68.2286,148.0554,123.9934,284.5999
11616.08587998,26503.126747,0.6905539, 68.2309,148.0073,123.9724,286.0243
11616.58480485,26503.304164,0.6905056, 68.2328,147.9593,123.9509,287.4479
11617.58268631,26503.605617,0.6903974, 68.2355,147.8649,123.9075,290.3121
11618.58059264,26503.888650,0.6902863, 68.2362,147.7722,123.8631,293.1866
11619.57850471,26504.159031,0.6901839, 68.2351,147.6810,123.8179,296.0584
11620.57651686,26504.432806,0.6900984, 68.2326,147.5907,123.7723,298.9967
11621.57364951,26504.691401,0.6900334, 68.2297,147.5007,123.7268,301.2917
11622.57176903,26505.011830,0.6899873, 68.2270,147.4104,123.6815,304.2953
11623.56973351,26505.365531,0.6899557, 68.2252,147.3193,123.6368,307.1795
11624.56767284,26505.760769,0.6899323, 68.2245,147.2273,123.5928,310.0375
11625.56561495,26506.201010,0.6899105, 68.2251,147.1344,123.5493,312.8890
11627.56153103,26507.221539,0.6898496, 68.2292,146.9467,123.4634,318.5872
11628.55945591,26507.797732,0.6898034, 68.2320,146.8525,123.4206,321.3978
11629.55737550,26508.416202,0.6897457, 68.2347,146.7586,123.3776,324.1948
11630.55540619,26509.082758,0.6896787, 68.2366,146.6653,123.3344,327.0629
11631.55344446,26509.765503,0.6896064, 68.2376,146.5728,123.2908,329.9276
11632.55145567,26510.406095,0.6895340, 68.2372,146.4813,123.2471,332.7643
11633.04859616,26510.417761,0.6894926, 68.2369,146.4358,123.2246,332.8294
11633.54944722,26510.878896,0.6894665, 68.2356,146.3905,123.2035,335.5788
11633.54947759,26510.879683,0.6894666, 68.2356,146.3905,123.2036,335.6008
11634.54617071,26511.053451,0.6894042, 68.2331,146.3003,123.1598,337.4676
11635.54412772,26510.534766,0.6893539, 68.2297,146.2102,123.1180,340.2418
11636.54223478,26508.267009,0.6893021, 68.2261,146.1196,123.0788,343.1162
11637.54026488,26502.599921,0.6892247, 68.2227,146.0279,123.0428,345.9254
11639.53632200,26469.980974,0.6888132, 68.2185,145.8380,122.9753,351.5123
11640.53437141,26443.760851,0.6884487, 68.2187,145.7387,122.9278,354.3143
11641.53245298,26432.412085,0.6882300, 68.2217,145.6367,122.8563,357.1449
11643.52858522,26510.696135,0.6889864, 68.2344,145.4359,122.7343,  2.7472
11644.52666875,26538.738536,0.6891932, 68.2390,145.3415,122.7129,  5.5263
11645.52478032,26539.403966,0.6890609, 68.2400,145.2500,122.6855,  8.3229
11646.52291411,26529.599009,0.6888236, 68.2380,145.1604,122.6440, 11.1372
11647.52101437,26520.245315,0.6886230, 68.2339,145.0716,122.5947, 13.9249
11653.51001775,26506.495487,0.6883116, 68.2166,144.5314,122.3088, 30.7952
11654.50820718,26506.642745,0.6882882, 68.2175,144.4390,122.2658, 33.5940
11655.50639473,26506.889118,0.6882533, 68.2189,144.3465,122.2231, 36.3830
11656.50458130,26507.185743,0.6882061, 68.2203,144.2542,122.1805, 39.1633
11657.50277616,26507.503752,0.6881479, 68.2212,144.1626,122.1376, 41.9420
11658.50096218,26507.827679,0.6880822, 68.2213,144.0716,122.0943, 44.7075
11658.50099180,26507.828959,0.6880822, 68.2213,144.0716,122.0943, 44.7289
11659.49915761,26508.148757,0.6880139, 68.2203,143.9816,122.0506, 47.4737
11660.49737934,26508.463025,0.6879486, 68.2182,143.8923,122.0065, 50.2536
11661.49558535,26508.765022,0.6878915, 68.2152,143.8035,121.9621, 53.0175
11662.49385285,26509.053670,0.6878467, 68.2116,143.7150,121.9179, 55.8220
11663.49216570,26509.323674,0.6878155, 68.2080,143.6263,121.8739, 58.6554
11664.49047516,26509.570165,0.6877965, 68.2050,143.5369,121.8306, 61.4826
11666.48713614,26509.982766,0.6877764, 68.2021,143.3553,121.7464, 67.1548
11668.48327249,26510.274444,0.6877347, 68.2043,143.1701,121.6649, 72.4280
11671.47825032,26510.602460,0.6875519, 68.2103,142.8924,121.5419, 80.8608
11672.47656666,26510.708753,0.6874648, 68.2106,142.8019,121.4994, 83.6573
11673.47490717,26510.822738,0.6873770, 68.2092,142.7127,121.4560, 86.4693
11674.47322259,26510.942261,0.6872977, 68.2062,142.6246,121.4119, 89.2624
11675.47153227,26511.060760,0.6872343, 68.2024,142.5372,121.3678, 92.0514
11676.46985618,26511.168208,0.6871897, 68.1982,142.4499,121.3238, 94.8512
11677.46871593,26511.259357,0.6871627, 68.1947,142.3620,121.2806, 98.0393
11678.46716160,26511.322248,0.6871480, 68.1922,142.2733,121.2381,100.9275
11679.46565657,26511.358973,0.6871384, 68.1911,142.1837,121.1963,103.8511
11682.46107655,26511.348192,0.6870794, 68.1941,141.9106,121.0734,112.5699
11684.45794670,26511.285073,0.6869893, 68.1973,141.7284,120.9908,118.3256
11685.45638674,26511.247406,0.6869326, 68.1980,141.6382,120.9488,121.2083
11687.45326442,26511.167389,0.6868168, 68.1966,141.4597,120.8631,126.9788
11689.45035492,26511.081472,0.6867297, 68.1918,141.2830,120.7764,132.9180
11690.44863446,26511.029876,0.6867049, 68.1890,141.1945,120.7334,135.7021
11691.44714664,26510.970780,0.6866923, 68.1866,141.1054,120.6909,138.6596
11692.44551477,26510.897937,0.6866882, 68.1852,141.0153,120.6492,141.5175
11693.44399333,26510.809077,0.6866866, 68.1850,140.9242,120.6084,144.4599
11694.44346043,26510.706329,0.6866803, 68.1861,140.8322,120.5682,148.1221
11695.44184297,26510.585551,0.6866632, 68.1883,140.7395,120.5285,151.0029
11696.44071733,26510.452782,0.6866308, 68.1913,140.6466,120.4887,154.2436
11697.43925284,26510.310077,0.6865820, 68.1943,140.5541,120.4484,157.2431
11698.43773490,26510.163297,0.6865193, 68.1968,140.4624,120.4073,160.2085
11699.43632039,26510.015864,0.6864480, 68.1982,140.3717,120.3653,163.2541
11700.43491274,26509.870279,0.6863752, 68.1983,140.2823,120.3224,166.3111
11701.43353993,26509.726267,0.6863087, 68.1970,140.1937,120.2788,169.4005
11702.43219026,26509.583539,0.6862549, 68.1947,140.1058,120.2350,172.5147
11702.93152881,26509.457749,0.6862339, 68.1934,140.0619,120.2128,174.0846
11702.93203986,26509.459523,0.6862338, 68.1935,140.0619,120.2128,174.4547
11703.43136087,26509.442516,0.6862171, 68.1919,140.0180,120.1913,176.0139
11703.93068481,26509.316449,0.6862044, 68.1908,139.9740,120.1694,177.5775
11704.42996504,26509.296234,0.6861954, 68.1895,139.9298,120.1482,179.1114
11705.42857185,26509.146602,0.6861861, 68.1879,139.8409,120.1059,182.2188
11706.42746198,26508.992325,0.6861828, 68.1877,139.7510,120.0643,185.5388
11707.42618091,26508.832370,0.6861789, 68.1887,139.6602,120.0233,188.7418
11708.42467107,26508.666020,0.6861687, 68.1909,139.5688,119.9826,191.7855
11709.42332335,26508.496139,0.6861484, 68.1937,139.4771,119.9419,194.9531
11710.42199449,26508.322373,0.6861172, 68.1967,139.3855,119.9009,198.1408
11711.42072808,26508.144305,0.6860763, 68.1995,139.2943,119.8593,201.3805
11712.41946283,26507.960961,0.6860288, 68.2016,139.2036,119.8172,204.6283
11713.41818720,26507.773606,0.6859789, 68.2029,139.1136,119.7745,207.8766
11714.41691986,26507.581303,0.6859312, 68.2032,139.0242,119.7313,211.1393
11715.41565773,26507.383635,0.6858900, 68.2027,138.9351,119.6878,214.4148
11716.41538538,26507.187280,0.6858586, 68.2017,138.8462,119.6442,218.4165
11721.40961494,26506.248103,0.6858275, 68.2028,138.3917,119.4349,235.3726
11722.40850377,26506.093241,0.6858117, 68.2063,138.2983,119.3949,238.8202
11723.40740437,26505.946943,0.6857799, 68.2106,138.2048,119.3548,242.2838
11723.90685656,26505.855304,0.6857577, 68.2129,138.1582,119.3342,244.0198
11724.90577307,26505.707287,0.6857020, 68.2170,138.0656,119.2930,247.5061
11728.40194348,26505.096138,0.6854703, 68.2232,137.7497,119.1416,259.7478
11729.90037631,26504.778893,0.6854017, 68.2219,137.6168,119.0745,265.0839
11730.39984297,26504.685600,0.6853862, 68.2213,137.5724,119.0528,266.8595
11731.39883997,26504.492076,0.6853653, 68.2204,137.4834,119.0092,270.4643
11731.89832287,26504.397566,0.6853590, 68.2203,137.4386,118.9873,272.2591
11733.39682222,26504.170783,0.6853486, 68.2214,137.3028,118.9241,277.6928
11734.39577400,26504.050974,0.6853412, 68.2237,137.2114,118.8824,281.2909
11734.89530844,26504.002991,0.6853352, 68.2252,137.1655,118.8613,283.1352
11735.39465723,26503.956385,0.6853271, 68.2270,137.1194,118.8409,284.8468
11736.39367940,26503.888039,0.6853031, 68.2310,137.0272,118.7993,288.5104
11736.89317451,26503.865727,0.6852869, 68.2331,136.9812,118.7779,290.3333
11739.39054211,26503.782143,0.6851750, 68.2423,136.7526,118.6709,299.3961
11741.38847357,26503.817373,0.6850769, 68.2462,136.5724,118.5821,306.7075
11742.38745180,26503.895205,0.6850369, 68.2469,136.4830,118.5372,310.3844
11742.88687723,26503.975403,0.6850207, 68.2470,136.4383,118.5143,312.1797
11743.38644129,26504.035333,0.6850075, 68.2471,136.3935,118.4922,314.0777
11744.38542154,26504.256774,0.6849902, 68.2470,136.3039,118.4474,317.7725
11745.38441878,26504.585914,0.6849848, 68.2472,136.2136,118.4032,321.4875
11746.38338778,26505.036108,0.6849888, 68.2480,136.1224,118.3599,325.1895
11747.38236982,26505.613827,0.6849978, 68.2498,136.0302,118.3174,328.9076
11748.38136722,26506.264458,0.6850056, 68.2527,135.9371,118.2762,332.6425
11750.37933735,26506.457542,0.6849832, 68.2608,135.7492,118.1984,340.1069
11751.37832084,26503.553182,0.6849210, 68.2648,135.6552,118.1636,343.8409
11751.87771953,26500.165979,0.6848625, 68.2664,135.6084,118.1473,345.6403
11752.37731394,26493.713849,0.6847652, 68.2676,135.5613,118.1330,347.5813
11753.37627842,26469.896122,0.6844193, 68.2687,135.4667,118.1023,351.3018
11754.37526865,26434.572406,0.6838930, 68.2686,135.3696,118.0499,355.0551
11755.37422689,26432.548536,0.6837628, 68.2703,135.2704,117.9589,358.8137
11755.87371776,26457.680128,0.6840342, 68.2721,135.2213,117.9171,  0.7019
11756.37316901,26488.482509,0.6843800, 68.2744,135.1737,117.8904,  2.5548
11757.37214082,26526.967991,0.6847773, 68.2775,135.0822,117.8692,  6.2976
11758.37105648,26525.829057,0.6847013, 68.2780,134.9926,117.8415, 10.0116
11759.37003103,26514.534574,0.6845384, 68.2776,134.9026,117.7974, 13.7824
11760.86847034,26503.320918,0.6844049, 68.2784,134.7657,117.7234, 19.4288
11761.36794228,26501.416308,0.6843834, 68.2790,134.7198,117.6989, 21.3057
11762.36697128,26499.031423,0.6843541, 68.2813,134.6275,117.6516, 25.1194
11764.36469930,26497.525989,0.6842990, 68.2878,134.4429,117.5606, 32.5031
11765.36361631,26497.418108,0.6842622, 68.2909,134.3512,117.5155, 36.2315
11765.86307090,26497.385416,0.6842418, 68.2924,134.3055,117.4930, 38.0919
11766.36252628,26497.479435,0.6842199, 68.2935,134.2602,117.4701, 39.9535
11767.36142867,26497.624437,0.6841755, 68.2953,134.1698,117.4245, 43.6690
11767.86086640,26497.664454,0.6841540, 68.2960,134.1247,117.4017, 45.5162
11768.36031434,26497.808868,0.6841329, 68.2963,134.0799,117.3786, 47.3713
11769.35920069,26498.008841,0.6840958, 68.2965,133.9905,117.3327, 51.0729
11770.35807779,26498.212558,0.6840665, 68.2961,133.9011,117.2870, 54.7667
11771.35694010,26498.414180,0.6840461, 68.2954,133.8115,117.2417, 58.4481
11772.85523820,26498.661486,0.6840306, 68.2949,133.6762,117.1749, 63.9695
11772.85539245,26498.664746,0.6840307, 68.2949,133.6761,117.1749, 64.0813
11773.85406871,26498.845503,0.6840257, 68.2951,133.5851,117.1314, 67.6220
11775.85176977,26499.183627,0.6840083, 68.2985,133.4005,117.0463, 74.9449
11776.85059927,26499.339676,0.6839846, 68.3016,133.3075,117.0042, 78.5842
11777.84942218,26499.491690,0.6839454, 68.3054,133.2144,116.9617, 82.2132
11778.34883398,26499.594985,0.6839190, 68.3073,133.1682,116.9402, 84.0260
11782.84339913,26500.421054,0.6836133, 68.3141,132.7624,116.7336,100.1728
11783.84217348,26500.649279,0.6835648, 68.3124,132.6742,116.6867,103.7331
11785.34030398,26500.990751,0.6835173, 68.3097,132.5416,116.6178,109.0398
11786.83848789,26501.321424,0.6834927, 68.3082,132.4077,116.5508,114.3701
11787.83713550,26501.530417,0.6834795, 68.3084,132.3178,116.5072,117.8114
11788.83586101,26501.731827,0.6834637, 68.3096,132.2274,116.4640,121.3009
11789.33522555,26501.813099,0.6834528, 68.3105,132.1822,116.4425,123.0436
11789.83458390,26501.930017,0.6834417, 68.3115,132.1368,116.4208,124.7797
11791.33263437,26502.201192,0.6833930, 68.3150,132.0012,116.3555,129.9566
11791.83197723,26502.328056,0.6833740, 68.3160,131.9561,116.3334,131.6724
11793.32998564,26502.606529,0.6833060, 68.3187,131.8217,116.2663,136.7918
11795.32729002,26503.044251,0.6832145, 68.3195,131.6443,116.1748,143.5584
11795.82661516,26503.199313,0.6831951, 68.3191,131.6002,116.1518,145.2442
11796.82524704,26503.435318,0.6831604, 68.3179,131.5121,116.1058,148.5962
11797.82386518,26503.675859,0.6831345, 68.3163,131.4239,116.0602,151.9301
11798.82247272,26503.917665,0.6831174, 68.3146,131.3354,116.0150,155.2482
11799.82107035,26504.159073,0.6831074, 68.3131,131.2463,115.9707,158.5510
11800.81965965,26504.398448,0.6831017, 68.3121,131.1566,115.9271,161.8394
11801.81823863,26504.633001,0.6830960, 68.3118,131.0662,115.8843,165.1117
11802.81681836,26504.861506,0.6830858, 68.3124,130.9752,115.8420,168.3757
11803.81540515,26505.081834,0.6830666, 68.3139,130.8838,115.8000,171.6358
11804.81394578,26505.294742,0.6830349, 68.3160,130.7924,115.7577,174.8534
11805.81247470,26505.499983,0.6829894, 68.3184,130.7014,115.7146,178.0533
11807.31024058,26505.746009,0.6828995, 68.3215,130.5665,115.6474,182.8164
11807.80953032,26505.902931,0.6828671, 68.3219,130.5220,115.6247,184.4247
11809.30725715,26506.158744,0.6827724, 68.3215,130.3901,115.5536,189.1344
11810.80497539,26506.546311,0.6827018, 68.3179,130.2594,115.4826,193.8206
11811.80344644,26506.778698,0.6826724, 68.3150,130.1722,115.4358,196.9298
11813.80043239,26507.250391,0.6826460, 68.3103,129.9960,115.3459,203.1562
11815.79718898,26507.708915,0.6826293, 68.3095,129.8177,115.2595,209.1822
11816.79559539,26507.928808,0.6826137, 68.3103,129.7283,115.2167,212.2019
11817.79402092,26508.143891,0.6825909, 68.3116,129.6390,115.1737,215.2265
11818.79240457,26508.353616,0.6825613, 68.3129,129.5500,115.1301,218.2119
11819.29160548,26508.421404,0.6825447, 68.3135,129.5058,115.1077,219.7081
11819.79079194,26508.556862,0.6825270, 68.3139,129.4616,115.0859,221.1914
11820.28997812,26508.624622,0.6825091, 68.3142,129.4176,115.0631,222.6728
11820.78915970,26508.753771,0.6824909, 68.3142,129.3736,115.0411,224.1486
11821.78750356,26508.945155,0.6824566, 68.3139,129.2862,114.9959,227.0807
11822.78586214,26509.131076,0.6824272, 68.3127,129.1990,114.9504,230.0161
11823.78418021,26509.312793,0.6824053, 68.3110,129.1119,114.9049,232.9153
11825.78079325,26509.670560,0.6823872, 68.3065,128.9369,114.8155,238.6768
11826.77907936,26509.851169,0.6823889, 68.3044,128.8485,114.7720,241.5330
11827.77736809,26510.032640,0.6823938, 68.3029,128.7594,114.7294,244.3847
11828.77564759,26510.219191,0.6823979, 68.3020,128.6696,114.6877,247.2234
11829.77393600,26510.409964,0.6823970, 68.3020,128.5793,114.6466,250.0621
11831.77045151,26510.800051,0.6823659, 68.3041,128.3980,114.5647,255.6763
11832.76867213,26510.993618,0.6823322, 68.3058,128.3078,114.5230,258.4475
11832.76873497,26510.994133,0.6823322, 68.3058,128.3078,114.5230,258.4930
11833.76684001,26511.179161,0.6822879, 68.3074,128.2183,114.4802,261.1750
11835.76322087,26511.500505,0.6821862, 68.3083,128.0423,114.3905,266.6481
11839.75588287,26511.936361,0.6820865, 68.2989,127.6944,114.2070,277.4787
11840.75401138,26512.049916,0.6820882, 68.2967,127.6059,114.1637,280.1516
11842.75024852,26512.328370,0.6820902, 68.2958,127.4273,114.0800,285.4722
11843.74839216,26512.486555,0.6820822, 68.2968,127.3378,114.0386,288.1449
11844.74649877,26512.647349,0.6820663, 68.2982,127.2485,113.9969,290.7874
11845.74458103,26512.806979,0.6820439, 68.2997,127.1596,113.9547,293.4091
11846.74271429,26512.963910,0.6820176, 68.3009,127.0713,113.9117,296.0652
11847.74075681,26513.113808,0.6819907, 68.3016,126.9836,113.8682,298.6536
11848.73879833,26513.259437,0.6819668, 68.3015,126.8963,113.8241,301.2400
11849.73683121,26513.405398,0.6819489, 68.3008,126.8092,113.7799,303.8195
11850.73484850,26513.555979,0.6819391, 68.2995,126.7221,113.7358,306.3875
11851.73286192,26513.718468,0.6819383, 68.2979,126.6346,113.6920,308.9529
11852.73086115,26513.901030,0.6819457, 68.2963,126.5467,113.6490,311.5086
11854.72683376,26514.369305,0.6819761, 68.2941,126.3685,113.5656,316.6040
11855.72480428,26514.675514,0.6819917, 68.2939,126.2783,113.5252,319.1421
11856.72276344,26515.042055,0.6820022, 68.2947,126.1875,113.4853,321.6733
11857.72071467,26515.477263,0.6820043, 68.2961,126.0964,113.4457,324.2004
11858.71865639,26515.984957,0.6819964, 68.2982,126.0055,113.4059,326.7225
11859.71657005,26516.561027,0.6819786, 68.3005,125.9150,113.3655,329.2265
11860.71448543,26517.196201,0.6819535, 68.3027,125.8252,113.3242,331.7346
11861.71239379,26517.850642,0.6819253, 68.3044,125.7364,113.2819,334.2408
11863.70816633,26518.727512,0.6818787, 68.3047,125.5610,113.1960,339.2324
11864.70604184,26518.325946,0.6818647, 68.3032,125.4738,113.1542,341.7266
11866.70175669,26511.432414,0.6818110, 68.2981,125.2973,113.0791,346.6998
11867.69962763,26500.976210,0.6817118, 68.2955,125.2070,113.0472,349.2006
11868.69744681,26482.855548,0.6815102, 68.2937,125.1149,113.0154,351.6683
11869.69527982,26457.856614,0.6812007, 68.2930,125.0207,112.9755,354.1548
11870.69309675,26437.318718,0.6809204, 68.2942,124.9246,112.9170,356.6453
11871.69090059,26440.965676,0.6809320, 68.2976,124.8279,112.8436,359.1406
11872.68868864,26473.083282,0.6813019, 68.3028,124.7327,112.7801,  1.6245
11873.68645738,26510.456605,0.6817286, 68.3082,124.6404,112.7416,  4.0856
11874.68422325,26531.814904,0.6819428, 68.3124,124.5506,112.7162,  6.5443
11876.67964828,26532.074111,0.6818636, 68.3155,124.3749,112.6502, 11.4171
11877.67734962,26525.844523,0.6817727, 68.3154,124.2873,112.6073, 13.8626
11878.67505625,26520.191353,0.6817064, 68.3146,124.1993,112.5618, 16.3210
11879.67288345,26515.709719,0.6816678, 68.3137,124.1106,112.5159, 18.8747
11880.67056976,26512.621526,0.6816541, 68.3130,124.0212,112.4709, 21.3337
11881.66825262,26510.452434,0.6816545, 68.3129,123.9310,112.4273, 23.7975
11882.66606956,26508.895393,0.6816604, 68.3134,123.8399,112.3850, 26.3658
11883.66376369,26507.844807,0.6816651, 68.3148,123.7484,112.3438, 28.8527
11884.66142074,26507.105157,0.6816626, 68.3171,123.6565,112.3033, 31.3203
11885.65908430,26506.571156,0.6816500, 68.3200,123.5649,112.2628, 33.8004
11886.65669703,26506.182241,0.6816266, 68.3232,123.4737,112.2219, 36.2516
11887.65437156,26505.888647,0.6815947, 68.3264,123.3833,112.1800, 38.7560
11888.65198482,26505.662053,0.6815582, 68.3291,123.2939,112.1370, 41.2246
11889.64957251,26505.475304,0.6815222, 68.3312,123.2054,112.0929, 43.6836
11889.64960420,26505.475380,0.6815223, 68.3312,123.2054,112.0928, 43.7065
11890.64715633,26505.309059,0.6814919, 68.3323,123.1175,112.0478, 46.1491
11891.64471955,26505.147595,0.6814707, 68.3325,123.0298,112.0025, 48.6094
11892.64231234,26504.982295,0.6814603, 68.3320,122.9419,111.9575, 51.1009
11893.63988083,26504.808502,0.6814593, 68.3314,122.8534,111.9133, 53.5845
11895.63504299,26504.441537,0.6814706, 68.3317,122.6741,111.8284, 58.5985
11896.63258575,26504.255817,0.6814731, 68.3334,122.5837,111.7873, 61.0911
