Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
10879.81969511,26496.536827,0.7307817, 67.9340,225.9388,155.5475, 17.5323
10880.81837937,26499.769614,0.7308393, 67.9366,225.8182,155.4996, 20.5803
10881.81688638,26502.463094,0.7308846, 67.9416,225.6972,155.4553, 23.4847
10882.81530592,26504.600104,0.7309171, 67.9472,225.5763,155.4136, 26.3109
10883.81374700,26506.318476,0.7309378, 67.9523,225.4561,155.3737, 29.1389
10884.81193584,26507.627581,0.7309467, 67.9558,225.3368,155.3348, 31.7724
10884.81224605,26507.715937,0.7309475, 67.9558,225.3368,155.3349, 31.9968
10885.81066101,26508.834722,0.7309472, 67.9571,225.2187,155.2965, 34.7841
10887.81240126,26511.172186,0.7309277, 67.9526,224.9861,155.2194, 43.8914
10888.81139289,26511.783695,0.7309080, 67.9470,224.8716,155.1785, 47.0799
10889.81049017,26512.315253,0.7308871, 67.9398,224.7579,155.1358, 50.3438
10889.81054939,26512.319382,0.7308871, 67.9398,224.7579,155.1358, 50.3866
10890.80960469,26512.772261,0.7308677, 67.9320,224.6445,155.0912, 53.6207
10891.80879393,26513.162112,0.7308526, 67.9249,224.5306,155.0448, 56.9532
10892.80850352,26513.502487,0.7308439, 67.9200,224.4157,154.9971, 60.6638
10893.80753649,26513.750367,0.7308430, 67.9185,224.2991,154.9490, 63.8848
10894.80435344,26513.881105,0.7308492, 67.9215,224.1805,154.9016, 65.4989
10895.80308513,26514.011756,0.7308586, 67.9292,224.0596,154.8566, 68.4923
10897.80086246,26514.159484,0.7308645, 67.9522,223.8146,154.7774, 74.6724
10898.79932271,26514.200527,0.7308498, 67.9621,223.6931,154.7426, 77.4341
10899.79966607,26514.280759,0.7308199, 67.9672,223.5741,154.7090, 81.5512
10900.79924141,26514.347753,0.7307791, 67.9664,223.4580,154.6741, 85.1115
10901.79845920,26514.404554,0.7307344, 67.9604,223.3443,154.6363, 88.4189
10902.79735678,26514.447104,0.7306938, 67.9517,223.2318,154.5947, 91.5050
10903.79621869,26514.473771,0.7306632, 67.9433,223.1190,154.5495, 94.5770
10904.79508893,26514.485218,0.7306454, 67.9379,223.0047,154.5021, 97.6648
10905.79413409,26514.485655,0.7306393, 67.9367,222.8883,154.4541,100.8854
10906.79352097,26514.480310,0.7306417, 67.9401,222.7696,154.4067,104.3553
10909.79044085,26514.429096,0.7306551, 67.9673,222.4063,154.2765,113.8530
10910.79017616,26514.399542,0.7306504, 67.9774,222.2851,154.2370,117.5639
10911.79053213,26514.360140,0.7306385, 67.9859,222.1648,154.1986,121.7226
10912.29012288,26514.222849,0.7306295, 67.9897,222.1049,154.1793,123.3766
10912.79028413,26514.299991,0.7306201, 67.9922,222.0457,154.1606,125.4447
10913.28984115,26514.155581,0.7306082, 67.9947,221.9865,154.1412,127.0754
10913.78982860,26514.219274,0.7305963, 67.9959,221.9279,154.1223,129.0192
10914.78904567,26514.115539,0.7305686, 67.9971,221.8114,154.0832,132.3615
10914.78959486,26514.118329,0.7305684, 67.9971,221.8114,154.0832,132.7590
10915.78923924,26513.996378,0.7305388, 67.9962,221.6959,154.0428,136.4175
10916.78903759,26513.856985,0.7305095, 67.9936,221.5812,154.0007,140.1958
10917.78893620,26513.702876,0.7304829, 67.9902,221.4668,153.9569,144.0566
10918.78874581,26513.541509,0.7304614, 67.9872,221.3521,153.9113,147.8634
10919.78251528,26513.372842,0.7304475, 67.9858,221.2363,153.8644,147.3077
10920.78321707,26513.241587,0.7304395, 67.9876,221.1189,153.8171,151.7796
10921.28279086,26513.108958,0.7304376, 67.9903,221.0593,153.7930,153.4554
10921.78284859,26513.145382,0.7304375, 67.9937,220.9994,153.7705,155.4828
10922.78235495,26513.097531,0.7304373, 68.0043,220.8776,153.7261,159.0973
10923.28192182,26513.020457,0.7304357, 68.0114,220.8159,153.7045,160.7689
10923.78145380,26513.092372,0.7304329, 68.0187,220.7542,153.6851,162.4142
10924.78059952,26513.101596,0.7304171, 68.0345,220.6304,153.6481,165.7594
10925.77977321,26513.079909,0.7303855, 68.0482,220.5081,153.6142,169.1193
10926.77947277,26512.986084,0.7303379, 68.0569,220.3886,153.5814,172.8586
10927.77875887,26512.799998,0.7302803, 68.0592,220.2722,153.5474,176.3043
10928.77785901,26512.540388,0.7302216, 68.0561,220.1585,153.5103,179.6281
10929.77697290,26512.250018,0.7301700, 68.0502,220.0458,153.4693,182.9786
10930.77663116,26511.972647,0.7301309, 68.0447,219.9327,153.4249,186.7405
10934.76902409,26511.293898,0.7300798, 68.0578,219.4619,153.2403,197.3780
10943.26509257,26510.115869,0.7298308, 68.1164,218.4541,152.9070,229.0315
10948.75507462,26508.953086,0.7296742, 68.1161,217.8207,152.6607,244.4587
10953.24972517,26508.495433,0.7295263, 68.1725,217.2742,152.4883,259.2556
10955.24735211,26508.160566,0.7293672, 68.1759,217.0437,152.4221,265.8406
10956.24617537,26507.945627,0.7292895, 68.1695,216.9324,152.3840,269.1628
10957.24499663,26507.726795,0.7292256, 68.1616,216.8217,152.3419,272.5034
10960.24111841,26507.149125,0.7291238, 68.1550,216.4804,152.2038,282.3697
10961.24000242,26506.984329,0.7291059, 68.1605,216.3626,152.1586,285.8037
10962.23868645,26506.820425,0.7290872, 68.1687,216.2435,152.1153,289.0963
10963.23740396,26506.659030,0.7290640, 68.1781,216.1239,152.0740,292.4156
10965.23515945,26506.339253,0.7289961, 68.1956,215.8858,151.9965,299.2946
10965.73464103,26506.236762,0.7289745, 68.1990,215.8269,151.9782,301.0480
10966.23377455,26506.182665,0.7289508, 68.2016,215.7683,151.9591,302.5506
10967.23246919,26506.035944,0.7288996, 68.2051,215.6522,151.9219,305.8709
10968.73048502,26505.800323,0.7288168, 68.2052,215.4808,151.8652,310.8499
10969.22965762,26505.772682,0.7287887, 68.2038,215.4243,151.8451,312.3946
10971.72626523,26505.411074,0.7286614, 68.1917,215.1449,151.7415,320.7073
10972.22561370,26505.377308,0.7286404, 68.1887,215.0891,151.7189,322.3994
10973.22429417,26505.144181,0.7286040, 68.1835,214.9773,151.6741,325.7826
10975.22148761,26503.994863,0.7285509, 68.1789,214.7501,151.5834,332.4646
10977.21861966,26499.881530,0.7284911, 68.1874,214.5150,151.4999,339.1331
10978.71629666,26490.531916,0.7283695, 68.2012,214.3334,151.4500,344.0108
10979.71491770,26476.267642,0.7281786, 68.2100,214.2109,151.4236,347.3783
10981.71183455,26426.495566,0.7274286, 68.2156,213.9662,151.3473,353.8879
10982.71053954,26454.568362,0.7275489, 68.2133,213.8448,151.2595,357.3639
10984.20821993,26572.476309,0.7286115, 68.2047,213.6758,151.2140,  2.2976
10985.20669677,26540.232916,0.7281893, 68.1926,213.5671,151.1910,  5.6256
10986.20514290,26501.271224,0.7277669, 68.1817,213.4549,151.1259,  8.9659
10986.70435599,26491.871851,0.7276767, 68.1779,213.3977,151.0911, 10.6329
10988.20198818,26485.219972,0.7276371, 68.1755,213.2220,151.0015, 15.6208
10989.20041882,26486.978455,0.7276606, 68.1784,213.1035,150.9517, 18.9493
10990.19880225,26489.279636,0.7276746, 68.1831,212.9848,150.9070, 22.2408
10996.18899253,26496.722835,0.7274716, 68.1843,212.2944,150.6669, 41.8958
10997.18815973,26497.383294,0.7274192, 68.1765,212.1842,150.6246, 45.7600
10998.18645487,26497.862875,0.7273696, 68.1672,212.0748,150.5803, 48.9969
10999.18472984,26498.284387,0.7273262, 68.1574,211.9657,150.5343, 52.2236
11000.18307075,26498.661164,0.7272905, 68.1480,211.8563,150.4866, 55.5017
11001.18082309,26498.966409,0.7272627, 68.1401,211.7461,150.4379, 58.3557
11002.17910513,26499.258749,0.7272418, 68.1348,211.6344,150.3888, 61.5936
11004.17566546,26499.733632,0.7272073, 68.1337,211.4055,150.2935, 68.0550
11006.17216514,26500.107870,0.7271456, 68.1436,211.1709,150.2080, 74.4319
11007.17042652,26500.289905,0.7270894, 68.1486,211.0536,150.1699, 77.6064
11009.16688107,26500.726858,0.7269229, 68.1456,210.8265,150.0975, 83.8660
11010.16529179,26500.998838,0.7268299, 68.1350,210.7180,150.0588, 87.1201
11014.15802726,26502.108939,0.7266337, 68.0838,210.2875,149.8693, 99.5085
11060.06454537,26511.658767,0.7253543, 67.9908,205.1042,147.8072,226.1940
11062.05982699,26512.311956,0.7252440, 68.0057,204.8702,147.7313,230.8042
11063.05750049,26512.561430,0.7251658, 68.0075,204.7568,147.6944,233.1125
11064.05522179,26512.740263,0.7250848, 68.0044,204.6464,147.6560,235.4484
11064.05522180,26512.740263,0.7250848, 68.0044,204.6464,147.6560,235.4484
11065.05278420,26512.858453,0.7250131, 67.9974,204.5382,147.6148,237.6676
11066.05046696,26512.943002,0.7249600, 67.9888,204.4307,147.5705,239.9754
11074.03119429,26514.280759,0.7248200, 68.0191,203.5117,147.2202,257.7259
11078.02223504,26514.657363,0.7246064, 68.0266,203.0604,147.0650,266.9052
11082.01209113,26514.782548,0.7244795, 68.0172,202.6195,146.8896,275.2437
11083.00916511,26514.803627,0.7244682, 68.0185,202.5070,146.8438,277.0529
11084.00660514,26514.830469,0.7244596, 68.0229,202.3926,146.7985,279.1278
11085.00405126,26514.862354,0.7244475, 68.0307,202.2762,146.7546,281.2053
11086.00147479,26514.895344,0.7244244, 68.0415,202.1581,146.7130,283.2621
11086.99887744,26514.922842,0.7243830, 68.0540,202.0391,146.6741,285.2974
11101.95985880,26514.372212,0.7234966, 68.1253,200.3321,146.0783,316.0844
11107.44687984,26514.031022,0.7231187, 68.1262,199.7258,145.8635,328.5682
11110.93702759,26512.415683,0.7229990, 68.1283,199.3389,145.7113,335.5138
11111.43531987,26512.079032,0.7229838, 68.1310,199.2822,145.6906,336.2957
11112.93134348,26509.573332,0.7229173, 68.1437,199.1086,145.6311,339.4773
11114.92592465,26502.373624,0.7227262, 68.1657,198.8733,145.5644,343.6323
11119.91217204,26434.406179,0.7213805, 68.1668,198.3084,145.3879,353.9377
11119.91218386,26434.355615,0.7213798, 68.1668,198.3084,145.3878,353.9463
11120.90939330,26434.059159,0.7212546, 68.1623,198.1963,145.3160,356.0361
11121.90661064,26469.132847,0.7215424, 68.1624,198.0827,145.2382,358.1510
11122.40520664,26497.493659,0.7218163, 68.1644,198.0258,145.2070,359.1998
11123.90102931,26569.881901,0.7225128, 68.1747,197.8553,145.1637,  2.3583
11124.89819641,26567.644242,0.7224251, 68.1827,197.7414,145.1449,  4.4320
11126.89260124,26521.654751,0.7218149, 68.1976,197.5110,145.0645,  8.6644
11131.87849400,26495.939741,0.7211873, 68.2064,196.9521,144.8419, 19.2363
11134.86994889,26498.397449,0.7210135, 68.1920,196.6327,144.7127, 25.6277
11140.35412739,26501.274820,0.7208087, 68.1965,196.0303,144.4702, 37.4797
11145.83726612,26501.717500,0.7201754, 68.2125,195.4232,144.2673, 48.7118
11146.83425611,26501.852035,0.7200568, 68.2031,195.3207,144.2259, 50.8263
11147.83127513,26501.966763,0.7199672, 68.1934,195.2186,144.1813, 52.9801
11148.82823690,26502.021297,0.7199052, 68.1859,195.1150,144.1348, 55.1090
11149.82523801,26502.006211,0.7198616, 68.1823,195.0089,144.0879, 57.2791
11151.81924555,26501.804201,0.7197835, 68.1861,194.7895,143.9979, 61.6445
11155.30870246,26501.331153,0.7195396, 68.2032,194.3995,143.8565, 69.2747
11158.79804759,26500.889327,0.7192015, 68.1979,194.0252,143.7185, 76.8912
11166.77289308,26500.139895,0.7187894, 68.1615,193.1855,143.3522, 94.1851
11167.76969486,26500.027976,0.7187414, 68.1653,193.0750,143.3081, 96.3359
11168.26818964,26500.064245,0.7187106, 68.1674,193.0195,143.2867, 97.4794
11168.76658636,26499.918751,0.7186743, 68.1702,192.9637,143.2661, 98.5507
11169.76348403,26499.819595,0.7185835, 68.1749,192.8528,143.2260,100.7675
11170.76027678,26499.735575,0.7184693, 68.1772,192.7434,143.1871,102.9059
11171.75704450,26499.676357,0.7183387, 68.1755,192.6368,143.1482,105.0261
11172.75374398,26499.646842,0.7182063, 68.1690,192.5332,143.1075,107.1007
11173.75053336,26499.645749,0.7180894, 68.1585,192.4323,143.0640,109.2488
11174.74731550,26499.664207,0.7180015, 68.1463,192.3322,143.0173,111.4028
11175.74409360,26499.694342,0.7179458, 68.1355,192.2312,142.9682,113.5641
11176.74086416,26499.733810,0.7179150, 68.1282,192.1276,142.9184,115.7265
11177.73762677,26499.782939,0.7178954, 68.1254,192.0211,142.8694,117.8842
11178.73433782,26499.843785,0.7178739, 68.1262,191.9122,142.8224,120.0008
11179.73103562,26499.916559,0.7178412, 68.1293,191.8018,142.7776,122.1012
11180.72782786,26500.003002,0.7177933, 68.1330,191.6911,142.7348,124.2621
11181.72456502,26500.100769,0.7177308, 68.1359,191.5811,142.6933,126.3753
11182.72125819,26500.207459,0.7176573, 68.1370,191.4724,142.6524,128.4500
11183.71797703,26500.320933,0.7175776, 68.1359,191.3654,142.6115,130.5378
11185.71133795,26500.565407,0.7174216, 68.1264,191.1561,142.5271,134.6471
11188.70134403,26500.967892,0.7172581, 68.1016,190.8493,142.3908,140.7715
11190.69466278,26501.281987,0.7172126, 68.0869,190.6431,142.2949,144.8311
11191.69132335,26501.461317,0.7172027, 68.0823,190.5380,142.2467,146.8557
11192.68796276,26501.657480,0.7171946, 68.0801,190.4312,142.1992,148.8584
11195.67753341,26502.339065,0.7171143, 68.0869,190.1023,142.0655,154.5546
11198.66722747,26503.034040,0.7168569, 68.0923,189.7754,141.9452,160.2261
11199.66387865,26503.215174,0.7167462, 68.0875,189.6712,141.9046,162.1592
11200.66037294,26503.358527,0.7166450, 68.0788,189.5694,141.8618,163.9750
11204.64652116,26503.955516,0.7165010, 68.0459,189.1593,141.6703,171.3601
11205.64300431,26504.193922,0.7164990, 68.0468,189.0505,141.6234,173.1544
11206.63947864,26504.454140,0.7164852, 68.0507,188.9397,141.5789,174.9297
11208.63243635,26504.960244,0.7164051, 68.0605,188.7176,141.4956,178.4461
11210.62530972,26505.373432,0.7162735, 68.0643,188.5005,141.4151,181.8560
11211.62186743,26505.542891,0.7162031, 68.0627,188.3945,141.3741,183.6368
11213.61393313,26505.824745,0.7160810, 68.0536,188.1868,141.2885,186.4230
11215.60676553,26506.077780,0.7160058, 68.0409,187.9816,141.1976,189.7509
11221.08645303,26506.965762,0.7159747, 68.0334,187.3978,140.9396,198.3724
11223.57723681,26507.736005,0.7158758, 68.0476,187.1207,140.8343,202.2073
11225.07147174,26508.049404,0.7157514, 68.0540,186.9568,140.7736,204.2995
11225.56960279,26508.241016,0.7157030, 68.0544,186.9032,140.7544,205.0292
11228.55830836,26508.690956,0.7154303, 68.0409,186.5937,140.6266,209.3187
11229.05774529,26508.695057,0.7154019, 68.0371,186.5432,140.6026,210.9872
11229.55590678,26508.798499,0.7153818, 68.0332,186.4924,140.5798,211.7314
11231.54844217,26509.111387,0.7153587, 68.0254,186.2841,140.4837,214.6210
11232.54469936,26509.358515,0.7153603, 68.0276,186.1756,140.4371,216.0465
11234.53830148,26509.975186,0.7153242, 68.0409,185.9531,140.3508,219.6438
11235.53449089,26510.280534,0.7152756, 68.0484,185.8415,140.3106,220.9767
11242.00940286,26511.580066,0.7148419, 68.0502,185.1540,140.0453,229.1679
11242.50636984,26511.605999,0.7148240, 68.0484,185.1025,140.0240,228.9895
11243.50235596,26511.741552,0.7147987, 68.0451,184.9994,139.9791,230.1157
11244.99652447,26512.014152,0.7147808, 68.0426,184.8428,139.9105,231.9336
11245.49480100,26512.042701,0.7147770, 68.0430,184.7897,139.8887,232.6966
11246.49092871,26512.217082,0.7147708, 68.0453,184.6826,139.8441,233.9096
11247.48702767,26512.411277,0.7147589, 68.0499,184.5738,139.8006,235.0941
11248.48316848,26512.623611,0.7147339, 68.0566,184.4636,139.7585,236.2998
11249.47920775,26512.844658,0.7146896, 68.0646,184.3527,139.7181,237.4217
11251.47178541,26513.261011,0.7145318, 68.0797,184.1322,139.6411,239.9962
11252.46807803,26513.417852,0.7144241, 68.0842,184.0243,139.6034,241.2735
11253.46319044,26513.515803,0.7143096, 68.0854,183.9188,139.5649,241.6915
11254.45920299,26513.561543,0.7142002, 68.0835,183.8156,139.5250,242.7600
11255.45523679,26513.559764,0.7141081, 68.0792,183.7139,139.4831,243.8456
11256.45186105,26513.536499,0.7140409, 68.0744,183.6125,139.4394,245.3624
11257.44829495,26513.513457,0.7139995, 68.0709,183.5101,139.3944,246.7450
11258.44443169,26513.517157,0.7139771, 68.0703,183.4054,139.3493,247.9144
11259.44061754,26513.561819,0.7139613, 68.0735,183.2980,139.3051,249.1183
11263.42423232,26513.911078,0.7137498, 68.1070,182.8555,139.1469,253.0624
11267.40858030,26513.817568,0.7133499, 68.1174,182.4328,138.9949,257.4953
11268.40199128,26513.709441,0.7132704, 68.1154,182.3307,138.9541,256.6754
11270.39389288,26513.505402,0.7131548, 68.1110,182.1266,138.8689,258.7316
11280.35226711,26512.839064,0.7124414, 68.1582,181.0591,138.4636,268.4003
11282.34423866,26512.498478,0.7121891, 68.1533,180.8569,138.3826,270.5914
11284.33455368,26512.071176,0.7120307, 68.1455,180.6564,138.2950,271.6291
11285.32998829,26511.880007,0.7119843, 68.1446,180.5539,138.2503,272.3644
11286.32558664,26511.720691,0.7119466, 68.1468,180.4491,138.2063,273.2256
11287.81902612,26511.592780,0.7118789, 68.1555,180.2880,138.1435,274.5552
11288.81514593,26511.494914,0.7118119, 68.1637,180.1791,138.1036,275.8015
11289.81045930,26511.388362,0.7117226, 68.1721,180.0703,138.0652,276.4652
11290.30829649,26511.285432,0.7116699, 68.1760,180.0162,138.0459,276.9288
11290.80599260,26511.270690,0.7116131, 68.1791,179.9626,138.0277,277.2904
11291.30385852,26511.159831,0.7115526, 68.1820,179.9094,138.0085,277.7767
11291.80160604,26511.129997,0.7114901, 68.1840,179.8568,137.9903,278.1780
11292.29939024,26511.008917,0.7114262, 68.1856,179.8046,137.9709,278.6081
11294.29046070,26510.637439,0.7111809, 68.1851,179.6010,137.8927,280.3009
11295.28588941,26510.427280,0.7110759, 68.1822,179.5012,137.8516,281.0860
11296.28140568,26510.215382,0.7109872, 68.1787,179.4019,137.8092,281.9460
11296.77916134,26510.137333,0.7109491, 68.1768,179.3522,137.7881,282.3783
11297.27710289,26510.008474,0.7109148, 68.1753,179.3024,137.7658,282.9485
11298.27263694,26509.806098,0.7108565, 68.1728,179.2023,137.7219,283.8440
11300.26358772,26509.434244,0.7107634, 68.1728,178.9983,137.6338,285.5789
11301.25905755,26509.267297,0.7107161, 68.1758,178.8942,137.5907,286.4544
11302.25450637,26509.111496,0.7106588, 68.1806,178.7887,137.5485,287.3207
11303.24994144,26508.968075,0.7105846, 68.1868,178.6824,137.5075,288.1819
11304.24536456,26508.830738,0.7104881, 68.1934,178.5758,137.4677,289.0382
11305.24072384,26508.691747,0.7103675, 68.1993,178.4700,137.4288,289.8522
11306.23612978,26508.544057,0.7102262, 68.2030,178.3657,137.3901,290.7048
11306.73393635,26508.469885,0.7101504, 68.2038,178.3144,137.3711,291.2084
11307.23163593,26508.380389,0.7100734, 68.2037,178.2638,137.3509,291.6369
11308.22701241,26508.191000,0.7099228, 68.2011,178.1643,137.3104,292.4851
11309.22238596,26507.981264,0.7097886, 68.1959,178.0666,137.2681,293.3440
11310.21774240,26507.759525,0.7096808, 68.1895,177.9697,137.2240,294.2048
11311.21306097,26507.535844,0.7096016, 68.1838,177.8722,137.1787,295.0522
11312.20836366,26507.323620,0.7095450, 68.1804,177.7730,137.1330,295.9005
11313.20372226,26507.130301,0.7095000, 68.1799,177.6715,137.0879,296.7987
11314.19905380,26506.954240,0.7094534, 68.1824,177.5679,137.0441,297.6840
11316.18947227,26506.635177,0.7093164, 68.1928,177.3568,136.9612,299.2899
11317.18477123,26506.485159,0.7092178, 68.1981,177.2514,136.9217,300.1631
11317.68255441,26506.401748,0.7091616, 68.2003,177.1991,136.9026,300.6981
11318.18023408,26506.336283,0.7091017, 68.2020,177.1472,136.8827,301.1595
11318.67786914,26506.244548,0.7090392, 68.2032,177.0958,136.8636,301.5901
11319.17556563,26506.177689,0.7089749, 68.2037,177.0448,136.8436,302.0670
11319.67318869,26506.080613,0.7089103, 68.2036,176.9944,136.8243,302.4928
11320.17069051,26506.007032,0.7088459, 68.2029,176.9444,136.8039,302.8330
11321.16595274,26505.834665,0.7087231, 68.1999,176.8458,136.7630,303.7084
11321.66357716,26505.729733,0.7086663, 68.1977,176.7970,136.7425,304.1454
11322.16098510,26505.653241,0.7086131, 68.1951,176.7485,136.7208,304.4285
11323.15623065,26505.477293,0.7085201, 68.1894,176.6518,136.6774,305.3152
11324.64910315,26505.201056,0.7084139, 68.1811,176.5067,136.6108,306.6707
11325.14629035,26505.128078,0.7083860, 68.1787,176.4580,136.5877,306.8116
11326.14226677,26504.999856,0.7083397, 68.1751,176.3597,136.5423,308.2617
11327.13724037,26504.841960,0.7082995, 68.1733,176.2601,136.4970,308.9947
11327.63486861,26504.738785,0.7082799, 68.1732,176.2097,136.4750,309.4668
11328.13234917,26504.695341,0.7082593, 68.1735,176.1590,136.4523,309.8334
11328.62997606,26504.593492,0.7082369, 68.1743,176.1079,136.4307,310.3079
11329.12744785,26504.554785,0.7082118, 68.1754,176.0565,136.4085,310.6712
11330.62023644,26504.322558,0.7081127, 68.1808,175.9011,136.3451,312.0391
11331.61568979,26504.209448,0.7080211, 68.1848,175.7972,136.3038,313.1447
11332.11305506,26504.185533,0.7079665, 68.1864,175.7455,136.2830,313.4368
11332.61087896,26504.091856,0.7079069, 68.1878,175.6941,136.2631,314.0626
11333.10824007,26504.074191,0.7078422, 68.1885,175.6431,136.2424,314.3538
11333.60583719,26503.971136,0.7077739, 68.1888,175.5925,136.2224,314.8178
11334.10336158,26503.968307,0.7077033, 68.1881,175.5426,136.2014,315.2303
11334.60095610,26503.866660,0.7076318, 68.1868,175.4932,136.1810,315.6960
11335.59600829,26503.768751,0.7074943, 68.1817,175.3962,136.1382,316.5350
11336.59105977,26503.678640,0.7073759, 68.1742,175.3008,136.0936,317.3850
11337.08922390,26503.732158,0.7073280, 68.1699,175.2535,136.0702,318.2769
11337.58658512,26503.621966,0.7072870, 68.1660,175.2059,136.0473,318.5910
11338.08415118,26503.648603,0.7072541, 68.1620,175.1583,136.0233,319.0557
11339.07931247,26503.579919,0.7072079, 68.1560,175.0616,135.9759,320.0148
11339.57669921,26503.465492,0.7071913, 68.1543,175.0123,135.9526,320.3573
11340.07427381,26503.500484,0.7071776, 68.1530,174.9626,135.9288,320.8366
11340.57185723,26503.395097,0.7071640, 68.1529,174.9121,135.9061,321.3242
11341.06941197,26503.432289,0.7071495, 68.1531,174.8612,135.8831,321.7908
11341.56699359,26503.325349,0.7071319, 68.1543,174.8097,135.8611,322.2782
11342.06453234,26503.364886,0.7071109, 68.1556,174.7580,135.8389,322.7337
11342.56230973,26503.271043,0.7070853, 68.1576,174.7059,135.8177,323.3631
11343.05984833,26503.317855,0.7070547, 68.1593,174.6539,135.7963,323.8184
11343.55739407,26503.213055,0.7070186, 68.1613,174.6018,135.7757,324.2799
11344.05495761,26503.267399,0.7069782, 68.1628,174.5501,135.7549,324.7532
11344.55254192,26503.170396,0.7069332, 68.1644,174.4984,135.7346,325.2427
11345.05011582,26503.233208,0.7068849, 68.1651,174.4473,135.7140,325.7237
11345.54771982,26503.142561,0.7068336, 68.1658,174.3963,135.6938,326.2281
11346.04530261,26503.214676,0.7067809, 68.1655,174.3460,135.6731,326.7165
11346.54288076,26503.130223,0.7067272, 68.1650,174.2960,135.6526,327.2034
11347.04047006,26503.209063,0.7066741, 68.1636,174.2466,135.6316,327.6980
11347.53806801,26503.132877,0.7066221, 68.1620,174.1975,135.6107,328.2012
11348.03564596,26503.216709,0.7065726, 68.1595,174.1489,135.5893,328.6897
11348.53323190,26503.144448,0.7065258, 68.1570,174.1005,135.5677,329.1865
11349.03080986,26503.232017,0.7064829, 68.1537,174.0525,135.5457,329.6776
11349.52843156,26503.164062,0.7064440, 68.1506,174.0046,135.5236,330.2030
11350.02601562,26503.250551,0.7064097, 68.1469,173.9569,135.5011,330.7011
11350.52360380,26503.183634,0.7063800, 68.1436,173.9091,135.4784,331.2047
11351.02121397,26503.261966,0.7063549, 68.1399,173.8614,135.4556,331.7241
11352.01644113,26503.255386,0.7063175, 68.1334,173.7655,135.4095,332.7721
11352.51402961,26503.172515,0.7063042, 68.1308,173.7171,135.3863,333.2797
11353.01168617,26503.213130,0.7062939, 68.1282,173.6685,135.3632,333.8358
11353.50927396,26503.111310,0.7062856, 68.1264,173.6194,135.3401,334.3437
11354.50453039,26502.988119,0.7062719, 68.1238,173.5204,135.2944,335.4166
11355.00220616,26502.946016,0.7062646, 68.1230,173.4704,135.2720,335.9865
11355.49979416,26502.778882,0.7062560, 68.1230,173.4198,135.2495,336.4934
11355.99747497,26502.674053,0.7062448, 68.1231,173.3691,135.2277,337.0654
11356.49506403,26502.458077,0.7062308, 68.1239,173.3180,135.2058,337.5712
11357.49034681,26501.990862,0.7061898, 68.1259,173.2152,135.1633,338.6534
11357.98804210,26501.701998,0.7061613, 68.1270,173.1637,135.1428,339.2309
11358.48564909,26501.328020,0.7061281, 68.1283,173.1121,135.1220,339.7439
11358.98334863,26500.911087,0.7060880, 68.1293,173.0607,135.1020,340.3212
11359.48097408,26500.412244,0.7060433, 68.1302,173.0093,135.0816,340.8442
11359.97862509,26499.875918,0.7059918, 68.1305,172.9584,135.0619,341.3831
11360.47551414,26499.911907,0.7059410, 68.1307,172.9077,135.0406,341.3703
11361.47074500,26498.636650,0.7058209, 68.1287,172.8078,135.0004,342.3908
11361.96834844,26497.893266,0.7057573, 68.1266,172.7587,134.9803,342.8906
11362.46596509,26497.006462,0.7056952, 68.1239,172.7099,134.9595,343.4001
11362.96363838,26495.929569,0.7056323, 68.1204,172.6617,134.9390,343.9494
11363.46114448,26494.986081,0.7055767, 68.1166,172.6137,134.9173,344.3783
11363.95880215,26493.647090,0.7055213, 68.1123,172.5661,134.8962,344.9162
11364.45713200,26490.400941,0.7054567, 68.1076,172.5181,134.8759,345.9403
11365.45231615,26486.613757,0.7053710, 68.0991,172.4223,134.8317,346.9218
11366.44785561,26480.404585,0.7052847, 68.0925,172.3244,134.7882,348.1581
11367.44336076,26472.643473,0.7051929, 68.0891,172.2238,134.7451,349.3650
11368.43874709,26463.935660,0.7050860, 68.0890,172.1205,134.7023,350.4782
11369.43423031,26453.377888,0.7049393, 68.0914,172.0149,134.6596,351.6516
11369.93198467,26448.043454,0.7048541, 68.0931,171.9616,134.6380,352.2438
11370.42967809,26442.563405,0.7047630, 68.0948,171.9082,134.6156,352.7889
11370.92745750,26437.383132,0.7046655, 68.0967,171.8548,134.5926,353.3945
11371.42516027,26432.519040,0.7045683, 68.0981,171.8016,134.5685,353.9417
11372.41929973,26431.400313,0.7044719, 68.1002,171.6985,134.5266,354.1108
11372.91704147,26428.085581,0.7043792, 68.1007,171.6463,134.5014,354.6805
11373.41456398,26425.942974,0.7043029, 68.1004,171.5949,134.4762,355.0886
11374.40992819,26424.954315,0.7041827, 68.0989,171.4927,134.4211,356.1340
11374.90759657,26427.034877,0.7041545, 68.0977,171.4421,134.3929,356.6455
11375.40530181,26430.855807,0.7041504, 68.0959,171.3919,134.3629,357.1818
11375.90295585,26436.435374,0.7041702, 68.0942,171.3420,134.3343,357.6804
11376.40075960,26445.484916,0.7042344, 68.0921,171.2922,134.3035,358.2860
11377.39617267,26466.714033,0.7044153, 68.0879,171.1936,134.2478,359.3510
11378.39161740,26491.974392,0.7046621, 68.0841,171.0953,134.1981,  0.4309
11379.38710289,26516.684557,0.7049179, 68.0811,170.9970,134.1558,  1.5313
11380.38257214,26535.599889,0.7051166, 68.0792,170.8982,134.1191,  2.6113
