54.4,0.40876,-0.72989,-0.18875,0.51435
54.5,0.4243,-0.72072,-0.19147,0.51369
54.6,0.43974,-0.71138,-0.19401,0.51277
54.7,0.45509,-0.70188,-0.19635,0.51158
54.8,0.47033,-0.69221,-0.1985,0.51013
54.9,0.48545,-0.68238,-0.20045,0.50843
55,0.50046,-0.6724,-0.20221,0.50648
55.1,0.51535,-0.66227,-0.20377,0.50427
55.2,0.5301,-0.65199,-0.20513,0.50182
55.3,0.54472,-0.64156,-0.20629,0.49913
55.4,0.55919,-0.63099,-0.20725,0.4962
55.5,0.57351,-0.62028,-0.208,0.49303
55.6,0.58767,-0.60943,-0.20855,0.48963
55.7,0.60167,-0.59846,-0.2089,0.48601
55.8,0.6155,-0.58735,-0.20904,0.48216
55.9,0.62916,-0.57612,-0.20898,0.47809
56,0.64263,-0.56477,-0.20871,0.47381
56.1,0.65592,-0.55331,-0.20824,0.46931
56.2,0.66902,-0.54172,-0.20756,0.46461
56.3,0.68192,-0.53003,-0.20667,0.45971
56.4,0.69462,-0.51823,-0.20558,0.45461
56.5,0.70711,-0.50633,-0.20429,0.44932
56.6,0.71939,-0.49433,-0.20279,0.44383
56.7,0.73146,-0.48223,-0.20109,0.43817
56.8,0.74329,-0.47004,-0.19919,0.43232
56.9,0.75491,-0.45776,-0.19708,0.42629
57,0.76629,-0.4454,-0.19478,0.4201
57.1,0.77743,-0.43296,-0.19227,0.41374
57.2,0.78833,-0.42044,-0.18957,0.40722
57.3,0.79899,-0.40785,-0.18667,0.40054
57.4,0.8094,-0.39518,-0.18358,0.39371
57.5,0.81955,-0.38246,-0.18029,0.38673
57.6,0.82945,-0.36966,-0.17681,0.37961
57.7,0.83909,-0.35682,-0.17314,0.37234
57.8,0.84846,-0.34391,-0.16929,0.36495
57.9,0.85756,-0.33096,-0.16525,0.35743
58,0.86639,-0.31796,-0.16102,0.34978
58.1,0.87495,-0.30491,-0.15661,0.34201
58.2,0.88322,-0.29183,-0.15203,0.33413
58.3,0.89122,-0.27871,-0.14727,0.32613
58.4,0.89893,-0.26556,-0.14233,0.31804
58.5,0.90635,-0.25238,-0.13722,0.30984
58.6,0.91349,-0.23917,-0.13194,0.30154
58.7,0.92033,-0.22595,-0.1265,0.29315
58.8,0.92688,-0.21271,-0.12089,0.28468
58.9,0.93312,-0.19945,-0.11512,0.27612
59,0.93907,-0.18619,-0.1092,0.26749
59.1,0.94472,-0.17292,-0.10312,0.25878
59.2,0.95007,-0.15965,-0.096883,0.25
59.3,0.9551,-0.14638,-0.090501,0.24116
59.4,0.95984,-0.13311,-0.083974,0.23226
59.5,0.96426,-0.11986,-0.077304,0.2233
59.6,0.96837,-0.10661,-0.070496,0.2143
59.7,0.97217,-0.093389,-0.063551,0.20524
59.8,0.97566,-0.080183,-0.056474,0.19615
59.9,0.97883,-0.067001,-0.049268,0.18701
60,0.98169,-0.053847,-0.041936,0.17785
